dialect	standard
옌나렌넝 그 맹 도리깨르 핸데 콩언 뽀브멈 바떼서 인제 뽀바 가주우 이래가주 사라미 비능 거또 이따 거 나설 가주고	옛날에는 그 역시 도리깨로 했는데 콩은 뽑으면 밭에서 인제 뽑아 가지고 이래서 사람이 베는 것도 있다 그 낫을가지고
비 뿌능 거또 이꼬 또 우떤 싸르너 뽀바	베 버리는 것도 있고 또 어떤 사람은 뽑아
뿌리채러 다 뽀바가주 고마 에이거 콩따늘 무꺼 가주고	뿌리채로 다 뽑아 가  지고 그만 이것 콩단을 묶어 가지고
콩도 역씨 그래	콩도 역시 그래
그 이래 더글 맨는다꼬 이래 이읍 버리매이로	그 이래 덕을 만든다고 이래 이 보리처럼
더글 맨드러 가조 이 이 이짜끼짜거 서로이 자이 올리누가주 인제 그 우에다 나랠 더퍼 뿌고 그래 노으먼 이 사이로 엄 마르고	덕을 만들어 가지고 이이 이쪽저쪽을 서로 재어 올려 가지고 인제 그 위에다 이엉을 덮어 버리고 그래 놓으면 이 사이로마르고
콩언 인제에가알쭘 멍 응 가을게 추수하그드 그억 콩은	콩은 인제어가을쯤 뭐 응 가을에 추수하거든 그 콩은
인지 나락그 인니 인제 빌 무레 맹 쪼꿈 이따 그으또 뽀바	인제 나락어 그 인제 인제 벨 무렵에 역시 조금 있다 그것도 뽑아
뽀버가즈 그래 재이 노우먼 인제 나락쯛 타작 거이 다 마칙할 무레 콩 타저 마이 진느 이 저 미 또 콩 타자칸다꼬	뽑아 가지고 그래 재 놓으면 인제 나락 타작 거의 다 마칠 무렵에 콩 타작 많이 짓는 이 저 뭐 또 콩 타작한다고
쪼꿈씩 하능 거 므 대정도 어꾸 머 다일 하능 거뚜 역 그르침만 마는 지베바또 이 여러 마지이 부첸 지벤 콩까리도 크다꾸 므탕 거는	조금씩 하는 것은뭐 대중도 없고 뭐 당일 하는 것도 있고 그렇지만 많은 집에 밭도 이 여러 마지기부치는 집에서는 콩가리도 크다고 무엇한 것은
그르거 재이 나따이 기여레 해 그거늠	그래 그 재 놨다가 겨울에 해 그것은
웨냐 하게 데멍 그언 시비얼딸 이 이럴딸르 글때 떼먼 어먼 나리 추무여콩읻 잘 떠러진다꽁	왜냐 하게 되면 그 십이월 이 일월 그때 되면 얼면 날이추우면 콩이 잘 떨어진다고
도리깨 야깜 마즈어더 똑 쪽 또개지지망 축추칼 찐 잘 앙 깨기으더	도리깨에 약간만 맞아도 똑 쪽 쪼개지지만 축축할 때는 잘 안 깨지거든
그너미 그 인제 추와 가주어 어렁끼가 어먼 그 콩이 지 잘 떠러지익 때므에레 추울 때 한다 꾸은	그놈이 그 이제 추워 가지고 얼음이 얼면 그 콩이 저 잘떨어지기 때문에 추울 때 한다고 그것은
서딸 정월 글때 가서 인제 함 맹 으응 으 그어 으 버리매이르 마당에다 피이 노코 피 노코 여러에 두리 서 두리 서듬 머 으 머 마능 건느 암 마이 여러이 해이 데고 쪼맨항 건 머 혼자두 하고 두리두 하우 그래 인제 도르깨질르 뚜드린다꼬	어 섣달 정월 그때 가서 인제 한 역시 응그보리처럼 마당에다 펴 놓고 펴 놓고 여럿이 둘이서 둘이서든 뭐뭐 많은 건 아무래도 많이 여럿이 해야 되고 조그마한 것은 뭐 혼자도 하고 둘이서도 하고 그래 인제도리깨질로 두드린다고
뚜드렘멍 콩이 인제 바싹바쌍흠말라떠 그 으응 어러떵 게 콩이 똑똑 또개저이끄 까져 뿐다꽁	두리리면 콩이 인제 바싹바싹한말랐던 그 응 얼었던게 콩이 똑똑 쪼개져서 까져 버린다고
그럼 인제 콩만 누러케 낭꼬우 그으또 요씨 그래 구 어덴 뜩 꺽떼이으 콩껍떼이를 주우 가주 두숨두숨 나스로 이래 이래 가주여 은젣 대강 이램 무꺼  가즈어 내 노꼬 거으더 찌끄래이가 나온다꼬	그러면 인제 콩만 누렇게 남고 그것도 역시 그래 그 어디 저 껍질 콩 껍질을 주워 가지고 주섬주섬 낫으로 이래 이래 가지고 인제 대강 이래 묶어 가지고 내 놓고 거기에도 찌꺼기가 나온다고
덜 까징 게 이따꼬으	덜 까진 게 있다고
그으또 인제 꽉찌르 역씨 이래 가주우 한투운 낸 내몬다꼬	그것도 인제 갈퀴로 역시 이래 가지고 한쪽으로 내 내몬다고
그 내모라 노코 나먼지 그래 다 마치먼 그떠 이 옌나레는 이 그 요새던능거 풍구대가 나와 가주써리 옌나릉 그을로 부체찜만 옌나렝 거 키라 그능 거까주 이래 마카 이래 이 이래 워 부쳐따꼬	그 내몰아 놓고 나머지 그래 다 마치면 그것도 이 옛날에는 이 그 요새는 그 풍구가 나와 가지고서는 옛날에는 그것으로 부쳤지만 옛날에는 그 키라 그러는 것을 가지고 이래 모두 이래 이 이래 뭐부쳤다고
콩얼 이래가 이래 이으 끄어 지찌 으 그 머 으데 종가래러 그능 거 이러흔 나무까래 마리아 으이 여가 이리 히떡 뜨베음 콩이 이래 올러검므 문지가펑 난다구	콩을 이래서 이래 이 그 저저그 뭐 어디 종가래라 그러는것 이런 나무 가래 말이야 그것을 넣어서 이리 히뜩 뒤집으면 콩이 이래 올라가면서먼지가 퍽 난다고
끄렴 키로 확 부쳐 뿜 저 멀리 나간다꼬	그럼 키로 확 부쳐 버리면 저 멀리나간다고
그래음 저 그래 부쳐고 남능 거늠 콩반 그 역씨도 인제 멤 마리 어잉 에이음머마이 지은 지벤느 메 까마이 난노 시퍼가주 인제 가마이 대족칸다꽁	그러면 저 그래 부치고 남는 것은 콩만 그 역시도 인제 몇 마지기어음 뭐많이 지은 집에서는 몇 가마니 났나 싶어서 인제 가마니를 대조한다고
말루어 대 뿌꼬 인데 그 끄기 대능 게 재미때거	말로 대 붓고 인제 그 그게대는 게 재밌다고
함 마리요 두리요 서이요 함상 거 인쩨 헝이 노래 비스타이 해릉 넹겐더으	한 말이요 둘이요 셋이요 하면서 그 인제노래 비슷하게 해서 넘긴다고
열땀 말 하음제게 땅 너믕 겡거우 그랟 흑 커 그래 넹기고	열다섯 말 하면서 딱 넘은 것이고 그래그 그래 넘기고
므어탕 거느 인제 므 한 한 서너 대 한 머 대여섬 말씽 난 지벰 머 아이구머 그 그 두 말 라따 서 말 러따 콩을 그래고	무엇한 것은 인제 뭐 한 한 서너 대 한 뭐 대여섯 말씩 난 집에서는 뭐 아이고 뭐 그 그 두 말 났다 서 말 났다콩을 그러고
그래헤 그래따꾸 크게 이게 끄게	그래 그랬다고 그게 이게 그게
옌날 소리뚜 참 니	옛날 소리다 참 이
요새늠 머으 그 끄 오 콩이 마내더 기에가 이서이 마에저 거 여 뿜 머 트루루해 뿌머 껍떼인 껍떼이 나아 콩 콩알때루 나와 뿌이 구마 대벙 끄게 십따꼬요샌	요새는 뭐 그 그콩이 많아도 기계가 있어니 말이지 거기 넣어 버리면뭐 드르륵해 버리면 껍질은 껍질대로 나오고 콩은 콩대로 나와 버리니 그만 대번에그게 쉽다고 요새는
옌나렝 그게 그역 콩 타작 꺼틍 거는 기여레 하이 덜하저 버리 타작 깐능  거 참 애멍은다꼬 남	옛날에는 그게 그 콩 타작 같은 것은 겨울에 하니까 덜하지만 보리 타작 같은 것은 참 애먹는다고 참
삼복찌가네 으엳 타자글 해 바에 그게	삼복지간에타작을 해 봐요그게
뜨거블 때니 그러찌에	뜨거울 때라서 그렇지요
요새 좀 이시음 한다꼬 타자 낀제	요새 좀 있으면 한다고 타작 인제
버리 타작	보리 타작
따멀 찔 수건 메머 수거니 드멍덤 다 전다꼼	땀을 질 수건을 매면 수건이드문드문 다 젖는다고
먿 드이 옌나렌능 그 그어 머여 읻 이이 삐기 베옫 비스탕 거 이으 득쳐오시라 근늗 따모시러 거 즈 베를 가주 마리 잠배이 오시라꼬 베르 가주오 익그 이그 이 일꾼들 임는 장배이오시 이르 이르 므 이릉 그일 잠배이 오시라 근데 베로 맨드고이 요만찌음 삼베 해 가저인 내 오 꺼등 요런 사멘 요쯤 데이끼 아나	뭐 등이 옛날에는 그 그 뭐 이 이 베 베옷 비슷한 것 이 득쳐옷이라 그러는 땀옷이라 그 저 베를 가지고 말이야 잠방이라고 베를 가지고 이 그 이것 이 일꾼들 입는 잠방이가 이런 이런 뭐 이런 것을 잠방이라 그러는데 베로 만들고이 요만큼 삼베 해 가지고 내 옷 같은 요런 소매는 여기쯤밖에 되지 않아
거 은지으 베로 맨드러 노이꺼 다 어레이지 머이	그 인제 베로 만들어 놓으니까 다 얽어지지 뭐요
그느미 덤벅더먹 다 져저 그래도 머	그놈이 듬뿍듬뿍 다 젖어 그래도 뭐
그른 타저캐으 사우저	그런 타작해서 살았지
무넌 워넌 뜨거우니까 나리 그지예	물론 워낙 뜨거우니까 날이 그렇지요
그이겨 더운너금 삼복찌가네 그으 떠 겨 그 타작해 바여 그 얼마나 떠웅	그래 더우니까 삼복지간에 그 또 그 그 타작해 보면 그 얼마나 더워
고 이썯 더운데 그게요	가만 있어도 더운데 그게요
그 옌나레 사라나온 사럼들 참 생가킴머 불쌍해	그 옛날에 살아나온 사람들참 생각하면 불쌍해
요새 사람드릉이 그래두 농사진 사러미 머 요새 농사지은 사람드른 호 호강스로온데 요새 사름 그 농사라 안 내 버리로 아라	요새 사람들은 그래도 농사짓는 사람이 뭐 요새 농사짓는 사람들은 호 호강스러운데 요새 사람 그 농사로 안하고 벌이로 알아
꺼르스 옌나레느 요주음먼 얻째뜬 예저네 점부 사람 히므로 다 해따 그지에	그래서 옛날에는 요즘은 어쨌든 예전에 전부 사람 힘으로 다 했다 그렇지요
히므로 다 해꼬	힘으로 다 했고
요새 사람드런 옌날 사람드런 어어틍 으염 미 농초네 농사지이가 쪼꼼 밥수리나 머꼬 살고 부자 하는 사럼드리 그게 나미 볼 때이 요새드 맹 그 돔 버러가 잘사는 사암드에 머 수끼 버는 사르미쎅 이껜니껴	요새 사람들은 옛날 사름들은어 뭐 농촌에 농사지어서 조금 밥술이나 먹고 살고 부자라 하는 사람들이 그게 남이 볼때 요새도 역시 그 돈 벌어서 잘사는 사람들이 뭐 쉽게 버는 사람이야 있겠습니까
옌나레는 그 농사나 볌 마찡이낟 저 지이 가주우 머 어윽 백 석 으 한응 그 이 이백 썩 칸다 근 사암드리 그 우때 어른드느 가이 굴머따꺼 바에 난볼 때	옛날에는 그 농사나 몇 마지기나 저 지어 가지고 뭐백 석한 응그 이 이백 석 한다 그러는 사람들이 그 윗대 어른들은 가히 굶었다고 봐요 나는볼 때
그른데 농사르 짐 함 마찌이게 싸리 한 한 요새르 말하 끄음마 한 항 가마이 나와따 그머 그너믈 가주설라 시꾸이 요랑을 해 가주우 갱주기랑 게 이써이	그런데 농사를 지으면 한 마지기에 쌀이 한 한 요새로 말할 것 같으면 한 한가마니 나왔다 그러면 그놈을 가지고설랑 식구가 요량을 해 가지고 갱죽이라는 게있어요
갱주글 써가주 콩기름 녀쿠 해가주으 바블 멈므 싱냐이 마이 데이께느마래	갱죽을 쑤어서 콩기름 넣고 해 가지고 밥을 먹으면 식량이 많이 되니까 말이야
그래 가즈여 그글 싸를 일 려네 항 가마이 두 가마이 그 그겨 나므믕 그걸파라 가주고 장내도 늘구고 돈도 늘곡 캐 가즈으 그래 가주굳 하은 하 마지이사고 밤 마지 사고 이래 가주우 끄으게 마아 가주설랑 머으여 엉 거 이 쪼꿈잘사는 사름더 이써꽁 그래따구	그래 가지고 그것을 쌀을 일 년에 한 가마니 두가마니 그 그것 남으면 그것을 팔아 가지고 장리도 늘리고 돈도 늘리고 그래 가지고 그래 가지고 한 한 마지기 사고 반 마지기 사고 이래 가지고 그게 모아 가지고설랑 뭐그 이 조금 잘사는 사람도 있었고 그랬다고
근데 요새 농사진 사람드럼 일 려네 티끌 모아이 옌날 사렁드릉 쪼매끔 므악트라도 알뜨리 하자거 티끌 모아 태사니러능 말 시그로 사라와끄더	그런데요새 농사짓는 사람들은 일 년에 티끌 모아 옛날 사람들은 조금씩 모으더라도 알뜰히 하자고 티끌 모아 태산이라는 말 식으로 살아왔거든
근데 요새아 사른드능 티끌 모아 태사이라 긍 거느 근 멀리 가 쁘래써 하마	그런데 요새 사람들은 티끌 모아 태산이라 그러는 것은 그것은 멀리 가 버렸어벌써
웨냐 함 뻐네 하로 농사을 지먼 며 첨마 넘 버러에 데능 게러	왜냐 한 번에 한해 농사를 지으면 몇 천만 원 벌어야 되는 거야
그까지 쪼매항 거늠벙 거또 아이래	그까짓 조그마한 것은번 것도아니야
그깐니이 그 그깐니 그이 도늘 개코도 엄는 사럼드리 마려지 이 그 그얘 돈 첨마 너기 이첨마 널 우수히 아래 요새 사람드리으	그까짓 그 그까짓그 돈을 개코도 없는 사람들이 말이지 이 그 그 돈 천만 원 이천만 원을 우숩게알아 요새 사람들이
그 사럼드리 농사가 만해가주 마리지 자기 농살 다 해가저 그만찜 한 사랑끄어뜨믄 조키두 바	그 사람들이 농사가 많아서 말이지 자기 농사를 다 해 가지고 그만큼 한 사람 같으면 좋게도 봐
아이 굼 모 구마냠 데지 므	아이 그 뭐 그만하면 됐지 뭐
나무 농사지이가주 마애지이 그귿 도지 이 도지 쩌 으 끄기 여 옌나르머 소자기라 근데 여드먼 도지 제도구더 나무 해 쫌 함 마지기 두 가마이 머 으요 항 가마이 도지 주고 그래가주 멍능 거 옌날 때멈 기양 멍능 게지머	남의 농사지어서 말이지 그 도지 이 도지 저그 옛 옛날에는 뭐 소작이라 그랬는데 요즘은 도지 제도거든 남의 것 좀 한 마지기 두 가마니뭐한가마니 도지 주고 그래 가지고 먹는 것 옛날에 대면 그냥 먹는 거지 뭐
옌나름 반씽 농기 머어끄더	옛날에는 반씩 나눠 먹었거든
두 가운나 하능 여이 쥔 는 주인 항 가마이 내 항 가마 이랜데 요새늠 보멈 마에찌에 그게 인제 이 직뿌끄미라그 또 나오그더 어샌너	두 가마니 한 것주인주인 한 가마니 내 한 가마니 이랬는데 요새는 보면 말이지 그게 인제이 직불금이라고 또 나오거든 요새는
함 마지이이끼에 항 가마이 깝 거이 체	한 마지기에 한 가마니 값 거의 쳐
그름믄 쌀로 주인 항 가마이 주공 직뿔쩨 지 항 가마이 따베이 지인 기양공짜배이 멍능 게러 시방언	그러면 쌀로 주인 한 가마니 주고 직불제 자기 한가마니 따니 자기는 그냥 공짜배기 먹는 거야 시방은
다 므음상도 그른데 그 사러미 도을 메 첨마 넘 버러가주 마르제 잘사먼조왕	다 먹으면서도 그런데 그 사람이 돈을 몇 천만 원 벌어서 말이지 잘 살면좋아
대콛 잘사은 모 헝 게 머 자동차나 몰고 뎅기 머여 큼 푸구자 거친 날찌엄딛 두베이 보머 쓰능 게 더 마내 이 사러미	개코도 잘 살지도 못 하는 게 뭐자동차나 몰고 다니고 뭐냐 큰 부자 같이 나다니고 뒷 뒤집어 보면 쓰는 게 더 많아 이 사람이
기름 쓰지 차 쓰지 머 거이 다 끌고 뎅게	기름 쓰지 차 쓰지 뭐 거의 다끌고 다녀
