dialect	standard
그문 그걸 항 쩌가꼬 떼배를 무거가꼬 무리 다든녀나 떼배를 무거가꼬 올러오는디는막 올러 오고	그러면 그걸 항 쪄가지고 떼배를 묶어가지고 물이 다 들어온 때나 떼배를묶어가지고 올라오는 데는 막 올라오고
또 일꾼 엄는 지비는 그걸 막 여자들또 막 마지비르 나와가꼬 한다발썩 이고 오고	또 일꾼 없는 집은 그걸 막 여자들도 막 마중을 나와가지고 한다발씩 이고 오고
그래가 그노믈 인자 난나치 추리요	그래가지고 그것을 이제 낱낱이 추려요
막 요런디가 막	막 요런 데에 막
써플	섶을
인자 그 머이야	이제 그 뭐야
까르	갈대를
인자 그건 일련빼끼는 모대요	이제 그건 일년밖에는 못해요
일련빼끼는모더고 저 산주기라고 저귿 지리산 미테 그런디 가서 이에 스무대 쩌가 옹거는	일 년밖에는 못하고 저 산죽이라고 저기 지리산 밑에 그런 데 가서 해장죽 쪄가지고 온 것은
음  뒨년에도 한 삼년해요	다음 해에도 한 삼 년 해요
으음  긍깨 그거능 비싸고 요거는 싸고	그러니까 그것은 비싸고 이것은 싸고
그 그래가 인자 그노믈 대깨썩 요리 몽치서 지플가꼬 점부 가마요	그래가지고 이제 그것을 댓개씩 이리 뭉쳐서 짚을 가지고 전부 감아요
그래가 인자 요리 한다발썩 한다발썩 해가꼬 인자 배르 메치썩 어울라 가꼬	그래가지고 이제 이리 한 다발씩한 다발씩 해가지고 이제 배를 몇씩 어울러가지고
심지르 빼먼 인자 인자 도리아니 인자 글 보고 머라핸니 저네 인자 수도르 요리 내노코 인자 또 여나무 집썩 요래 한수도고 일수도 이수도 그리 해가꼬 그리 허먼	심지를 빼면 이제 동그랗게 이제 그걸보고 뭐라고 했니 전에 이제 수도를 이리 내어 놓고 이제 또 여남은 집씩 이렇게 한 수도고 일 수도 이 수도 그렇게 해가지고 그렇게 하면
인자 끼리끼리 일수도 사암들 인잔 여나무시 허고	이제 끼리끼리 일 수도 사람들이제 여남은이 하고
이수도 싸암들 이수도 싸암들또 여나무시 오오	이 수도사람들 이 수도 사람들도 여남은이 오고
그래가 인자 제꼉 인자 개지근데로 해가꼬 그걸 그냥 이러케 그냥 떼배 떼배맹키로 이러구 우예다 요리 시러가꼬 그 우예가 막사람들 점부 오게오게 해가꼬 배를 두대썩 인자 저그 태인도 가서 어더다가	그래가지고이제 각각 이제 가까운 데로 해가지고 그걸 그냥 이렇게 그냥 떼배 떼배처럼 이렇게 위에다 이리 실어가지고 그 위에 막 사람들 전부 옹기종기 해가지고 배를 두 대씩 이제 저기 태인도 가서 얻어다가
으흠  두개를 요래가꼬 인자 여귿 쌍나르 요리 떼로 요리 매야가꼬 여따가 막 이러케 하문그냥 우예 인자 사라미 마니 안자서 똥 머 구더로가능	두 개를 이렇게 해가지고 이제 여기 쌍날을 이리 떼로 이리 매어가지고 여기다가 막 이렇게 하면 그냥 위에 이제 사람이 많이 앉아서 꼭 뭐 굿하러 가는
그래가 머 정심 머 새꺼리 머 싸가꼬 가서 인자 물꺼리를 인자 꼬바노코 인자 저녀게 인자 또 두댕깨 인자 갈라가꼬 글쩨 인제 갈때는 짐 실꼬 갈라고 인자 두대로 뭉꺼찌마는 올쩌게는 직쩡 갈라가꼬 인자 치늠치느므로 인자 이 배타고자비 이배타고 저배타고자븜 저배타고라 인자 들무레 올라와요	그래가지고 뭐 점심 뭐 곁두리 뭐 싸가지고 가서 이제 물거리를 꽂아꼽다는 꽂다의 방언형 놓고 이제 저녁에 이제 또 두 대니까 이제 갈라가지고 그때 이제 갈 때는 짐 싣고 가려고 이제 두 대로 묶었지마는 올 때에는 각각 갈라가지고 이제 친한 사람들끼리친함친함으로는 친한 사람들끼리의 뜻 이제 이 배타고 싶으면 이 배 타고 저 배 타고 싶으면 저 배 타고 이제 밀물에들물은 밀물의 방언형 올라와요
이케 그게 김 양식하기위헤서 데를 꼽꾸마뇨	예 이렇게 그게 김 양식하기 위해서 대를 꽂구먼요
인자 그카믄 그걸 인잠 남자드리 인잠 요리 발로가 딘능거 이꼬 인자 미치 쪼삗허니 우에 잠능거디꼬 그래아꼬 발로 가꼬 막 쑤세가꼬 흔들먼 그 모래바테가 드러가머 인자 얼릉 또 우리더른 인자 글 끄꼬 댕임서 얼릉 꼬자야대요 언능 안꼬지믄 거 구녕이 매케삐링깨	이제 그러면 그걸 이제 남자들이 이제 이리 발로 딛는 것 있고 이제 밑이 쪼삣하게 위에 잡는 것 있고 그래가지고 발로 가지고 막 쑤셔가지고 흔들면 그 모래밭에 들어가면 이제 얼른 또 우리들은 이제 그걸 끌고 다니면서 얼른 꽂아야 돼요 얼른 안 꽂아지면그 구멍이 막혀 버리니까
그거 빼자마자 또 얼릉 꼬꼬 또 빼 또 요래가꼬 이따가 또 남자들 심미 드러서 이막 흔듬서롱 욜 꼬자 노먼 언능 빼먼 인자 또 얼릉 꼬꼬	그것 빼자마자 또 얼른 꽂고또 배 또 이렇게 해가지고 있다가 또 남자들 힘이 들어서 막 흔들면서 이리 꽂아 놓으면얼른 빼면 이제 또 얼른 꽂고
하유 사람 사능거이 사능거이 아이라	아휴 사람 사는 것이 사는 것이 아니야
그게 주로 파뤌 보름떼 파뤌	그게 주로 팔월 보름 때 팔월
보름씨예	예 보름 때에
에 그떼 함 하니까	그때 하니까
긍깨 추서글 몬 시요	그러니까 추석을 못 쇄요
그러쿠나	그렇구나
그걷허로 가니라고	그걸 하러 다니느라고
으음  그렁깨 인자 치를 백쭝에 그냥 재미께 놀고	그러니까 이제 칠월 백중에 그냥 재미있게 놀고
치뤌 벡쭝에	칠월 백중에
아까 머 일수도 이수도 그럴떼 수도라능 거슨 머에요	아까 뭐 일 수도 이 수도그럴 때 수도라는 것은 뭐예요
인자 요리 인자 점부 요리 인자 주를 자바서 요리 허먼 인자 여나무시 요리 인자쭉 그러먼 여그를 인자 배가 드러가고러 널찍허이 요래 나또요	이제 이리 이제 전부 이리 이제 줄을 잡아서 이리 하면 이제 여남은이 이리 이제 쭉 그러면 여기를 이제 배가 들어가게 널찍하게 이리 놔 둬요
그 도동놈더리 저그 저저그 저 개적헌디 태인도 저런디 도동넘드리	그 도둑놈들이저기 저 저기 저 가까운 데 태인도 저런 데 도둑놈들이
저녀그로 와서 싹 뜨더가가부리요	저녁으로 와서 싹 뜯어서 가 버려요
뜨더 강깨 인자 요 우리 동네에서 인자 또 상격꾸니라고 저녀그로 지키는 사라믈하나 도요	뜯어가니까 이제 이 우리 동네에서 이제 또 상격꾼이라고 저녁으로 지키는 사람을 하나 둬요
배르 타고 나가서	배를 타고 나가서
근자 그사암드리 인자 가서 그사암들 자바가꼬 오먼 인자 디예 인자 재피 노먼 디예시끄럽쪼 인자	그 이제 그 사람들이 이제 가서 그 사람들 잡아가지고 오면 이제 뒤에 이제 잡혀 놓으면 뒤에 시끄럽지요 이제
인자 벌그블 무러라 어째라 또 모	이제 벌금을 물어라 어째라 또 뭐
근데 아까	그런데 아까
도늘 무러내라	돈을 물어내라
일수도 이수도 그레션는디	일 수도 이 수도 그래셨는데
그렁깨 인제 요리 피노먼 인자 요 배타고 들꺼 아니요 여그에 인자 일수도고	그러니까 이제 이리 펴 놓으면 이제 이 배 타고 들어갈 것 아니예요 여기에 이제 일 수도고
또 요만치 인자 배타고 드러갈 때 마니 냉가노코	또 이만큼 이제 배 타고 들어갈 때 많이 남겨 놓고
또 구여기 이꾸나	아 또 구역이 있구나
또 그다으메또 요리 젝쩌금 구여게 요래먼 또 이수도	또 그 다음에 또 이리 각각 구역에 이리 하면또 이 수도
구여기 일수도 이수도자기 구여기구나	아 구역이 일 수도이 수도자기 구역이구나 음
그래가꼬 기믈 해 무거써요	그래가지고 김을 해 먹었어요
그레써요	음 그랬어요
요쪽 강까에서 등이 이쓰믄 인자 요거이 등거트문 저쪽 강까에야꺼장	이쪽 강가에서 등이 있으면 이제 이것이 등 같으면 저쪽 강가에까지
쭉허니 인잔 도니 자꼬 쫌 헐싸라미 엄는 사라믄 드문드문 해이꼬	쭉 이제 돈이 자꾸 좀 할 사람이 없는 사람은 드문드문 해 있고
인제 일꾼 망코 인자 해무글 싸라미 마는 사람드른 그냥 서펄 마니 해아꼬 함빡 그냥 총총 꼬꼬	이제 일꾼 많고 이제 해 먹을 사람이 많은사람들은 그냥 섶을 많이 해가지고 흠뻑 그냥 촘촘하게 꽂고
그러문 파래가 이나무야서 저나무야 걸고 저나무야서 저나우로 또 불철선 느러농거맹키라요	그러면 파래가 이 나무에서 저 나무에 걸고 저 나무에서 저 나무로 또 전깃줄 늘어 놓은 것처럼 만들어요
그러믄 요리 한주먹 훔치가꼬 바구리에 다머 뻥뻥해요	그러면 이리 한 주먹 움켜가지고 바구니에 담아 가득해요
거 배가 잘금잘금잘금 허드럭까지 인자 막 한지비 두리 가는 사람 하나 가는 사람막 서이 오는 디는 배쪼분디 서이 와따고 또 야다니고 그래노믄 인제	그 배가 잠길락말락 하도록까지 이제 막 한 집에 둘이 가는 사람 하나 가는 사람 막 셋이 오는 데는 배 좁은데 셋이 왔다고 또 야단이고 그래 놓으면 이제
내려갈 때는 무리 다 드러서 내려가찌마내도 올러올 때는 무리 꼬랑에 물 쪽 빠져뿌닝까 물 든는대로 따라 올랑 올랄랑깨 지미 차서 몬 놀랑깨 저그 태인도다가 사람 싹푸러 내비리요	내려갈 때는 물이 다 들어서 내려갔지마는 올라올 때는 물이 도랑에 물쪽 빠져 버리니까 물 드는 대로 따라 올라 올라가려니까 김이 차서 못 올라가니까 저기 태인도에다가 사람 싹 풀어 내 버려요
아하  인자	이제
김만 가저오게끔	김만 가져오게끔
인제 지 내 전는 사람만 이꼬 나무치는 전는 사람만 맨 냉가노코 싹 가라그러믄거서 거러올라와요	이제 저 노 젓는 사람만 있고 나머지는  젓는 사람만 남겨 놓고 싹 가라 그러면 거기서 걸어 올라와요
매 아페오는 사람 다르믈 치고 몬 따라오문 디예 처지고	맨 앞에 오는 사람 달음질을 치고 못 따라 오면 뒤에 처지고
그 그녀 기믈 언제부터 헤떼요 이게 광양에	그 그녀 김을 언제부터했데요
저네 우리 아버지들부터서 다 핸능갑때요	전에 우리 아버지들부터서 다 했나 보데요
그레요이	아 그래요
그러먼 저그 오중에 나루 끄테리라고 근는디 거그그야간 거그도 무리 드는 디가 이써요	그러면 저기 오징어 나루 끝이라고 그랬는데 거기 그  거기도 물이 드는 데가 있어요
글 안흐문 저리 오꼬글 도라와야 뎅깨로 시방 거 그 개마근디 그리 건내오 그리 오문	그렇지 않으면 저리 옥곡을 돌아와야 되니까 시방 그 그 개 막은 곳 그리 건너 그리오면
그니까 무란대 파레 물 안대고잔 사라믄 인자 젝쩜 치늠치르미 어버 건내요 하나이나 그거 어름무레다 바를 당구고 나오먼 인자  모도 어버서 건내고	그러니까 물안 대 팔에 물 안 대고 싶은 사람은 이제 각각 친한 사람들끼리 업어 건너요 하나나 그것얼음물에다 발을 담그고 나오면 이제  모두 업어서 건너고
그레써요	그랬어요
그 김 갑쓴 어떼씀니까 그떼 엔나레는 조아찌 안나요 김깝쓴	그 김값은 어땠습니까 그때 옛날에는 좋았지 않나요 김값은
하모예 그래가 인자 여으 조하베서 해태 조하베서 인자 조합지권드리 인자 또 빼뜨로 댕기요 조하베 안년는다고 조하베 여문 또 즈그가 수수로르 뗑깨로	아무렴요그래가지고 이제 여기 조합에서 해태 조합에서 이제 조합직원들이 이제 또 빼앗으러 와요 조합에 안 넣는다고 조합에 넣으면 또 저희가 수수료를 떼니까
그거 안떼일라고	그것 안 떼이려고
하동장으로 인자 멀리 이고 가요	하동장으로 이제 멀리 이고 가요
멀리 이고 가다 빼끼먼 인자 또	멀리 이고가다 빼앗기면 이제 또
으무저그로 조하베다 네야뒈 메상을 헤야 데능거요	의무적으로 조합에다 내야돼 매상을 해야 되는 것이에요
거년디에 멀리 포라 무을랴다 들리믄	그랬는데 멀리 팔아 먹으려다 들키면
들리믄 빼끼믄 인자 또 구마니라요	들키면 빼앗  기면 이제 또 그만이에요
아하  그거또 으무저기니 저기가	아하  그것도 의무적이니 저기가
그러 우리 망내 저걸 저저 사평이란데 지널 거그에 또 조하비 이썬는디 저 태인도싸라미 거그서 인자 조하브 지궈느로 인자 거 인는디	그러 우리 막내 저걸 저 저 사평이란데 진월 거기게 또 조합이 있었는데 저 태인도 사람이 거기서 이제 조합의 직원으로 이제 그 있는데
서기란 사라미 어떠께 도케 그사라믄 지 장모거또 빼뜨린다요 그사람	서기란 사람이 어떻게 독해 그 사람은 제 장모 것도 빼았는대요 그 사람
너무 누니 에러붕깨	남의 눈이 어려우니까
그래서 그등에는 기미 놀헌디 우리거는 새캄해요	그래서 그 등에는 김이 노란데우리 것은 새캄해요
그래 빼끼삐리고 하동 장에 우리 망내르 업꼬 가가꼬 빼끼삐리고	그래 뺏아겨 버리고 하동 장에 우리 막내를 업고 가가지고 빼앗겨 버리고
그때 세통을 가간냐 야달깨썩 거이 세통을 인잗 포깍 누질라가꼬 그래가 집 싸가꼬 인자 두데기로 인자 우리 애기 인자 포대기지 인자 시방은 저네 두대기를 모라가꼬그래가꼬 이고 간는디	그때 세 통을 가지고 갔나 여덟 개씩 거의 세 통을 이제 아주 꽉 눌러가지고 그래가지고 짚 싸가지고 이제 기저귀로두데기는 기저귀의 뜻 이제 우리 아기 이제 포대기지 이제 시방은 전에 기저귀를 말아가지고 그래가지고 이고 갔는데
갈 때는 몸 만내노건디 우리 칭구 주구 언니가 그걸 핸는디 그또 그 항께 헵짜꾸니라	갈 때는 못 만날 건데 우리 친구 저희 언니가 그걸 했는데 그 또 그 함께 협잡꾼이야
