dialect	standard
그 쌀마가꼬 그리 하이고 일도 마나요 그래가꼬 해가꼬	그 삶아 가지고 그리 아이고 일도 많아요 그래 가지고 해 가지고
지주 허헌언잗 시를 내가꼬 오대임는 시를 내가꼬	죄다 허연 인제 실을 내 가지고 옷 해 입는 실을 내 가지고
물파게여 옫 이거 거더 올리고 지주 또 그거 이서요 그거 여러 동가링께	무릎에 여기에 옷 이거 걷어 올리고 죄댜 또 그거 이어요 그거 여러 동강이니까
그걸 지주 요래이 막	그걸 죄다 요래 막
꼬랑댕이 요리 째가꼬 또 손토블가꼬 꼬랑대이 째가꼬 요리막 비비고 이서가꼬	꼬랑댕이 요리 째 가지고 또 손톱을 가지고 꼬랑댕이 째 가지고 요리 막 비비고이어 가지고
질기 이서야 그걸 또 그 도투마리예 이 해가꼬 베를 노커등뇨	길게 이어야 그걸 또 도투마리에 이 해 가지고 베를 놓거든요
그걷또 내나 아까 그거허고 또가테요 삼베나 모시베나	그것도 내나 아까 그것하고 똑 같아요 삼베나 모시베나
지주 그리이	죄다 그러니
지주 그리한단 마른 점부다한단 마림니꺼	지주 그리한다는 말은 전부 다 한다는 말입니까
저 하	저 하
지주한다	지주한다
지주 마	지주 마
그래 지주 한다능게	그래 지주 한다는 게
지주고마전시 다 이리 이써가꼬	지주 고마 전신에 다 이리 이어 가지고
질게 해야뎅께	길게 해야 되니까
전시네 다	예 전신에 다
예예 전시네 고마	예예 전신에 그냥
삼베도 그리해야 대고 모시베도 그리해야 데고	삼베도 그리 해야 되고 모시베도그리 해야 되고
미영베는언자 그리 물레예다가 짇 시를 빼야대고	미영베는 인제 그리 물레에다가짓 실을 빼야 되고
아까버네 그 함보따리저걷 해가꼬와가꼬 미영꼬타루 가가서 씨빼고	아까번에 그한 보따리 저거 해 가지고 와 가지고 미영 꼬투리 가지고 가서 씨 빼고
그 방아씨레서언자 찌주문 그스해 주먼	그 방앗간에서 인제 찧어 주면 그슥해주면
그래가꼬 그리 베를 노코 미영베는 그랜는데언자 삼베모시베는 그거	그래 가지고 그리 베를 놓고 미영베는 그랬는데 인자 삼베 모시베는 그거
난나치 그 소느로 째고 그리 맨드러야 데요	낱낱이 그 손으로 째고 그리 만들어야 돼요
그래가꼬 또 도투마리라고 이 거쌔이 머이고	그래 가지고 또 도투마리라고 그 뭐니
이 작때기를 여여거 요고매이로 상매이로 요리 따악 요리 세아노코	이 작대기를  여 여기에 요거처럼 삼처럼 요리 딱 요리 세워 놓고
두개를 욜 나무로가꼬 남자드리 요리 맨드러주믄 세아노코	두 개를 요리 나무를가지고 남자들이 요리 만들어 주면 세워 놓고
그거베그거 째고막 헝걸 요리 양쪼게다가 따악 물리노코	그거 베 그거 째고 막한 걸 요리 양쪽에다가 따악 물려 놓고
이제 이걸 또 시를 빼가꼬 이리 이서가꼬	이제 이걸 또 실을 빼 가지고 이리 이어 가지고
깡어리예다가 이리 당꼬 아이고 일도 마나요 삼베허고 모시베허고	광주리에다가 이리 담고 아이고 일도 많아요 삼베하고 모시베하고
그래가꼬 물파아다 비비고	그래 가지고 무릎에다 비비고
그리 일도 마나 그래가꼬 옫 해이피고 한핸능가요	그리 일도 많아 그래 가지고옷 해 입히고 했잖은가요
그러먼자	예 그러면 인제
삼베도언자 그래가꼬언자	삼베도 인제 그래 가지고 인제
결구근 베트레가서 짜야댈꺼 아임니꺼이	결국은 베틀에 가서 짜야 될 것 아닙니까이
하모	아무렴
짜능거는 아까 미영베 짜는거갇다 이마리지예 이제	짜는 거는아까 미영베 짜는 거 같다 이 말이지요 이제
미영베나 삼베나	미영베나 삼베나
똑 갇찌	똑같지
손 손 허능거는	손 손 하는 것은
전시네 소느로 다 핻씽께 모두	전신에 손으로 다 했으니까 모두
그러먼자 그 삼때 고 이파리 거는 어데다 씀니꺼	그러면 인제 그 삼대 그 이파리는 그거는 어디다 씁니까
입싸구마 다 버리지요 버리지 머	잎사귀는 다 버리지요 버리지 뭐
입싸구는 아무데로 베만드는데 쓸모가업따 그지요	잎사귀는 아무데도 베 만드는데 쓸모가 없다 그죠
예예	예 예
고고는 소도 안무꺼 아임니꺼이	그거는 소도 안 먹을 거 아닙니까
안무어 몬무꼬	안 먹어 못 먹고
거름함니까 아이먼 땔깜함니꺼	거름합니까 아니면 땔감합니까
고만 바테서 언자 입싸구는	그냥 밭에서 인제 앞사귀는
삼이파리는 그만 그렁께 아까 질쭉허이 저리 킁걸	삼이파리는 그만 그러니까 아까 길쭉하게 저리 큰 걸
캐도 저리킁걸 인자 베가꼬	캐도 저리 큰 걸 인제 베어 가지고
키아 저리크기 키아야대요 바테서	키워 저리 크게 키워야 돼요
고마 풀매서 키아노믄	그냥 풀 매서 키워 놓으면
이리막 나락매이로 망 나트로가 베요	이리 막 나락처럼 막 낫으로 베요
비가꼬 이자 싸악 훌터내비리지 바테 거거서 이파리 거는	베어 가지고 인제싸악 훑어 내 버리지 밭에 거기서 이파리는 그거는
훌꼬언자 매끈허이 해가꼬 와요	훑고 인제 매끈하게 해 가지고 와요
매끈허이 저저 해가꼬 와서 그갇따 쌀마야 대거등 쌈는데다가	매끈하게 저저해 가지고 와서 그 갖다 삶아야 되거든 삶는 데다가
아까	아까
삼마 저저 삼만 그리 쌀마	삼만 저저 삼만 그리 삶아
모시는 지비서언자	모시는 집에서 인제
또 품능기 읻꺼등 품는다고 이리이리이리 또 풍꼬	또 품는 게 있거든 품는다고 이리 이리 이리 또 품고
아까 저 인자 간지때이가튼 저런 기다란 삼때를 쌈는다안켇씀니꺼	아까 저 인제 장대 같은 저런 기다란 삼대 삶는다고 했잖습니까
예예	예예
쌈는다는거는 소테 너어가꼬 물로 부쳐하는기 아임니꺼이	삶는다는 거는 솥에넣어 가지고 물을 부어 하는 게 아닙니까
삼 저 소테허능기 아이고	삼 저 솥에 하는 게 아니고
상꾼매이로	삼굿처럼
상꾸시라고막 지일기 항토흐끌가꼬 맨드러나써요	삼굿이라고 막 길게 황토 흙을가지고 만들어 놨어요
그거를 머라고예	그거를 뭐라고요
상꾿 상꾿	삼굿 삼굿
상꾸로가자 막 우리가 그라고 가고 그러거등 그럼막	삼굿하러 가자 막 우리가 그러고 가고 그러거든 그럼 막
즈즏 가는대로 그걷또	저저 가는 데로 그것도
이리인자 줄주리 앙가능가요 에이 가믄	이리 인제 줄줄이 안 가는가요 에이 가면
줄줄히 가믄언자 니 걷 니가니가 언제왇따 언제왇따 해가꼬 딱그사람꺼언자 다서시기면 다서시	줄줄이 가면 인제 이것 누구 것 누구가 누구가 언제 왔다 언제 왔다 해 가지고 딱 그 사람 것 인제 다섯씩이면 다섯씩
다섣찌비 딱 뭉치가꼬 쌀마주고 또 그넘 쌀마내고 또 딴사람 인잗 착착언자 서로쌀믈러고	다섯 집이 딱 뭉쳐 가지고 삶아 주고 또 그놈 삶아 내고 또 딴 사람 인제 착착 인제 서로 삶으려고
아페온사람 디에온사람 서로쌀믈라싸니까 안대거등 순수가이써가꼬	앞에 온 사람 뒤에 온 사람 서로 삶으려고 하니까 안 되거든 순서가 있어 가지고
지금 즏 즈즈즈 투포허로 가믄 순수읻씨낃 줄주리 그걷매이로	지금 저 저저저투표하러 가면 순서 있으니까 줄줄이 그것처럼
이자 정때가는 사람 아적찌레 가는 사람 막그라능가요이 바테서 해가꼬	인제 저녁 때 가는 사람 아침결에 가는 사람 막 그러는가 요리 밭에서 해 가지고
그러니까언자 가는대로 착착 모아가꼬언자	그러니까 인제 가는대로 착착 모아가지고 인제
항께쌈꼬 항께 쌍꼬	함께 삶고 함께 삶고
그래서언자	그래서 인제
그리쌈능기라	그리 삶는 거야
언자	인제
하모	아무렴
한번도 내 본저기 엄써서 여쭤보능긴데예	한번도 내 본 적이 없어서 여쭤 보는 건데요
그렁께 예	그러니까 예
그거넌자 결국 소튼아이다임니꺼이	그것은 인제 결국 솥은 아니잖습니까
예 질쭈욱허이 막	예 길쭉하게 막
질쭉허거 머 만드러야 댈꺼아임니꺼이	길쭉하게 뭐 만들어야 될 거 아닙니까
흐클 가꼬	흙을 가지고
부를 때는 데도 익꼬	불을 때는 데도 있고
글아까 머 상꾸라캗씸니	그거를 아까 뭐 삼굿이라고 했습니까
상꾿 상꾿	삼굿 삼굿
머시 무어시다캐보이소 그머	뭣이 무엇이다라고 해 보이소 그 뭐
사 상꾿	사 삼굿
상꾸	삼굿
상꾸심니까 상꾿멈니까	삼굿입니까 삼굿 뭡니까
상꾿 상 상꾸러가자 머 상꾸 상꾸라데	삼굿 삼 삼 구워러 가자 뭐 삼굿삼굿이라데
쎄도 안도라간다	혀도 안 돌아간다
상꾸시라 마리자믄	삼굿이라 말하자면
상꾸세 즈즏 그리	삼굿에 저저 그리
그러믄	그러면
바서 막	봐서 막
결구건자 흑까지고 먼가	결국은 인제흙 가지고 뭔가
이리 킁걸 만드러야 댈꺼	이리 큰 걸 만들어야 될 거
이리 질기	이리 길게
질기 만들고	질게 만들고
요리 킁게 드러 갈랑께	이리 큰 게 들어 가려니까
만드러가지고	만들어 가지고
막 구리 지퍼요 어으 지퍼	막 굴이 깊어요깊어
그렁께언자	그러니까 인제
여거서 저저 천정꺼지 그리 지퍼요	여기서 저저천장까지 그리 깊어요
땅미트로 드러감니까	땅 밑으로 들어갑니까
이자 그래가꼬 착착언자 그걷 우리가 바테서 저렁걸 해가머	인제 그래 가지고착착 인제 그것 우리가 밭에서 저런 걸 해 가면
이자 요리 착착 요리 다늘 뭉크거등뇨	인제 요리 착착 요리 단을 묶으거든요
다늘 양쪼게 탁탁 뭉꺼가서 바테서 뭉꺼가믄언자	단을 양쪽에 탁탁 묶어가서 밭에서 묶어가면 인제
착착 나가꼬 막 저 마리자믄 헌 막 저런 수건매이로 헝거 킁거 막	착착 나가지고 막 저 말하자면 헌 막 저런 수건처럼 헌 것 큰 거 막
그걸가꼬 착 우에 더퍼요 더퍼가꼬언자 막	그걸 가지고 저 위에 덮어요 덮어가지고 인제 막
담뇨거틍걸가꼬 헌담뇨 그렁걸 막 착 더퍼가꼬	담요같은 걸 가지고 헌 담요 그런 걸 막 착 덮어 가지고
부를막 저저 여거서인자 가매소테 불때능거매로 막 때지요 아페서	불을 막 저저여기서 인제 가마솥에 불 때는 거처럼 막 때지요 앞에서
때머언자 막 지미 펄펄 나요 거거막	때면 인제 막 김이 펄펄 나요 거기 막
지미 막 올라와 그 가마이때기 막 더퍼논디서	김이 막 올라 와 그 가마니때기막 덮어 논 데서
그러믄언자 어느정도인자 임재는언자 쌩깅걸 알거등뇨	그러면 인제 어느 정도인제 주인은 인제 삼긴 걸 알거든요
이러먼자 쌀마젇끋따 허머언자	이러면 인제 삶아졌겠다 하면 인제
또 그걸 그사람 거 아페항 걸 싹 드러내주고	또 그걸 그 사람 거 앞에 한 걸싹 들어내 주고
새로또 착착언자 너머걸	새로 또 착착 인제 남의 것을
또 다시인자 또 여가꼬 상꾸세다가 여가꼬 또 부를때능기라요	또 다시 인제 또넣어 가지고 삼굿에다가 넣어 가지고 또 불을 때는 거에요
그래고 쌀마조 임재가	그래 가지고 삶아 줘 주인이
그러믄 상꾸슨	그러면 삼굿은
땅 우에 이씀니까 땅 미테 이씀니까	땅 위에 있습니까 땅 밑에 있습니까
고마언자 그사래미 우리 마당저런디다가 땅에다가	그냥 인제 그 사람이 우리 마당 저런 데다가 땅에다가
그리맨등기지	그리 만드는 거지
그인자 그라믄결국 마당뽀다 상 상꾸슨 좀노픔니꺼	그 인제 그러면 결국 마당보다 삼 삼굿은 좀 높습니까
노프지요 상꾸시	높지요 삼굿이
노프지예	높지요
미테는불때는데 익꼬이	밑에는 불 때는 데 있고
불때는데 여서 불때고	불 때는 데넣어서 불 때고
그다음언자	그 다음 인제
그렁께 저 우 저 천장만치로 노파야 덴당께	그러니까 저 위 저 천장처럼 높아아 된다니까
상꾸시	삼굿이
그러믄 완저이 무더미네 마	그러면 오나전히무덤이네 뭐
그라믄제가 인자 몰라서 함 드른마가꼬 제가 정리를 해볼께예	그러면 제가 인제몰라서 한 번 들은 말 가지고 제가 정리를 해 볼게요
마당가테 펑펀한 데다가	마당같은 데 평평한 데다가
예예	예 예
일따는	일단은
우리좀 허지마 거는	우리 좀 하지마 그거는
그래 할머이 저아까 인자 우리인자	그래 할머니 저 아까 인제 우리 인제
쌍꾸세다가 인자 쌈능거 이야기 안해씀니꺼이	삼굿에다가 인제 삶은 거 이야기안 했습니까
예예	예 예
거인자	그거 인제
쌍꾿	삼굿
상꾼 어어 거 상꾸시인자	어 삼굿 어어 그거 삼굿이 인제
내가볼때 이 노피가 아주놉꼬 아까 말쓰믈 드러보니까	내가 볼 때 니 높이가아주 높고 아까 말씀을 들어 보니까
그렁께	그러니까
그러니까이	음 그러니까
긍께 여여 마당걱꼬	그러니까 여기 여기 마당 같고
인자 그래서 거	에 인제 그래서 거기
마당에 인자 불때능구뭉은 하나이써야 댈꺼 가코	마당에 인제 불 때는 구멍은하나 있어야 될 거 같고
예예 고 불때는디가 막 읻쩨	예예 거기 불 때는 데가막 있지
그다메인제 우게는 머 흑꺼 이런 흑꺼틍거 가꼬 쫘악 기다라게 만드러노코	그 다음에 인제 위에는 뭐 흙 이런 흙같은 거 가지고 쫘악 기다랗게 만들어 놓고
그다메 거또 그게 멈니까 저 삼때가	그 다음에 그거 또 뭡니까 저 삼대가
그게 껍띠기가 배끼질라카믄 물 물끼도 이써야 델꺼 가커든	그게 껍데기가 벗겨지려고 하면 물 물기도 있어야 될 거 같거든
그렁께 무를 막	그러니까 물을막
우게서 암버 채채 그람 이래댐 미테 인자	위에서 한 번 채채 그럼 이래 됩니까 잍에 인제
착착 재 노코	착착 재 놓고
미테그라먼자 흑그틍거 가지고 짝 함 만드러노코	밑에 그러면 인제 흑 같은 거가지고 쫘악 만들어 놓고
맨드러	예 만들어
미테는 부를 떼고이	밑에는 불을 때고
예예	예예
그다메 고게 인제 삼때 여코	그 다음에 거기에 인제 삼대 넣고
우게 머 가마때기나 이렁거 덥꼬	위에 뭐 가마니때기나 이런 거 덮고
우게무를 계속 뿌어주야 댈꺼아임니까 마씸니까	위에 물을 계속 부어줘야될 거 아닙니까 맞습니까
