dialect	standard
고 고 모시기 이짜네요	고 고 뭐 있잖아요
골 이지 골	고랑 이지 고랑
네 골	네 고랑
골 고레가 이 베인는 골또 이찌마는 허고란데 이짜네요	고랑 고랑에 이 벼가 있는 고랑도 있지만 헛고랑인 데가 있잖아요
거게 거겔 감 베루 베를 센 이래머는	거기에 거길 가면 베로 베를 세워 이러면
흥무를 내서 베를 이륵 만드러주먼 베가 훨씬 나꺼든뇨	흙물을 내서 벼를 이렇게 만들어주면 벼가 훨씬 낫거든요
고 다음두 푿	그 다음
그걸 모자리라고 하는 검니까	그걸 못자리라고 하는 겁니까
그래 귿 그래 그래 매구 그랟 아이 도 아이 한 번 매고 두 번 매먼 다 끈나	그래 그거 그래 그래 매고 그래 아이도 아이 한 번 매고 두 번 매면 다 끊나
모사리도요	아 못자리도요
아니지 그건 짐 그 논 맨다 하지	아니지 그건 김 그 논 맨다 하지
모짜리 끈나고 나면 인제 놔두면 인제 모가 자라지요	못자리 끊나고 나면 이제 놔두면 이제모가 자라지요
자라고 나며는	자라고 나며는
고 다메 인제	그 다음에 인제
계속 무른 계속 댄 상태조	계속 물은 계속 댄 상태죠
아이 무리껀 봐야조	아이 물 이건 봐야죠
물또 모사리 하주 언쩡 나머는 마냥 무레 이써 아니조 고 다음 또 무를 떼요	물도 못사리하고  나면 마냥 물에 있는 게 아니죠 그 다음 또 물을 떼요
그건 노니 드러가머는 무를 따돌린다고	그건 논이 들어가면 물을 따돌린다고
그래먼 그 논 무리 자글 자글 끄러서 오래 따 보먼 인제 그 무리 자리 메갑짜뇨	그러면 그논 물이 자글 자글 끌어서 오래 있다 보면 인제 그 물이 자리를 메우잖아요
그래먼 바다게 요 바싹 말래요 좀 그러면 바닥에 바싹 말려요 좀 네	
쪼끔 말려따가 물드려	조금 말렸다가 물을 들여
사라미 모기 한 처베 마를 쩌게 물 항 곰 조 조치오	사람이 목이 엄청 마를 적에 물 한 모금조 좋지요
몽 마를쩌게 꺼시거든	목 마를 적에 그것이거든
그럼 물 말려따가 다시 무를 넌는거죠	아 그럼 물을 말렸다가 다시 물을 넣는 거지요
그러쵸 그럼 그 그래 연속	아 그렇지요 그럼 그 그래 연속
아까 계속 너따 빼따 요러케 해쬬	아까 계속 넣었다 뺐다 이렇게 했죠
응 그럼 그르게 끄내야듀	응 그럼 그렇게 꺼내야 돼요
그래가지고 인저 거 피지 피	그래가지고 인제 그거 피지 피
그먼 인제	그러면 인제
피 뽀바 또 내든지 해	피 뽑아 또 내던지 해
베 말고도 피 가 라는 게 이써 피가	베 말고 피라는 게 있어 피가
네 네	네 네
그 노네는 피라는 게 또 베처럼 올라나요 따로	그 논에는 피라는 게 또 벼처럼 올라와요 따로
게 고거는 인제 베가 한 자 되머는 피는 한 한 한 씸지어 더 노퍼 올라와	그래 그거는 이제벼가 한 자 되면 치는 한 한 한 심지어 더 높이 올라와
그럼 새 또 나가미 그 그거 땡낌 뽑꼬 그거또 갈게 가서 고마 베 뫼서 까라나따가	그럼 사이에 또 나가며 그 그거 다니며 뽑고 그것도 가을에 가서 벼 뫼서 깔아 놨다가
그러면 인제 고 고 상태에서 인제 그 피도 뽑꼬 그 다으메 그 풀 가튼 거 김 짐매자나요	아 그러면 이제 그 그 상태에서 이제 그 피고 뽑고 그 다음에 그 풀 같은 거 김 김매자나요
그래 아까 그 그게 김매는 거요 아께 그 내기	그래 아까 그 그게 김매는 거에요 아까 그맨게
그럼 김 여긴 김맨다라고 함니까 짐맨다고 함니까	아 그럼 김 여긴 김맨다라고 합니까 짐맨다고 합니까
김 김	김 김
짐 기미라고도 지미라 구래 여 마른 짐맨다 김맨다 이래	짐 김이라고도 짐이라 그래여기 마른 짐맨다 김맨다 이래
옌나렌 어떤 마를	옛날엔 어떤 마를
옌나레 지미라고 해찌 거기 짐	옛날에 짐이라고 했지 거기 짐
그래요	아 그래요
짐매자나요 보통 며뻔 맴니까	김매잖아요 보통 몇 번 맵니까
그래 건 두네 한 두 번 매지	그래 그건 두 번 한 두 번 매지
아께 내 얘기 하자뇨 그럼 물 흐 흐리고	아까 내가 얘기 하잖아요 그럼 물 흐 흘리고
그럼 첨 맬 때를 그걸 뭘 맨다고 함니까 처음	아 그럼 처음 맬 때 그걸 뭘 맨다고 합니까 처음
처메는 아이 매구 아이 두 두 벌  두 번 매먼 두 벌 세 번 매먼 세 벌	처음에는 아이매구 아이 두 두 벌 두 번 매면 두 벌 세번 매면 세 벌
세그면 아이 매고	세그러면 아이 매고
두 벌	두 벌
두 벌 매는 건 두 번	두 벌 매는 건 두 번
그럼 아이매고 나서 언제 이따가 두 벌 맴니까	그럼 아이매고 나서 언제 있다가 두 벌 맴니까
그거또 한 이시빌 이따 매지	그것도 한 일 있다 매지
이시빌 이따가 인제 그 두 번째 매는 거를 멀 맨다고	아 이십일 있다가 이제 그 두 번째 매는 거를 뭘 맨다고
두 두 두 번 맨다 그러지 두 번	두 두 두 번 맨다고 그러지 두 번
아이 매고 두벌 매고	아이 매고 두벌 매고
두벌	두 벌
네 두 벌 매고 나서	네 두 벌 매고 나서
이제 안 베지 뭐 그럼	이제 안 베지 뭐 그럼
그럼 피 뽀버	그럼 피 뽑아
마자 건 야께만치 장하자나 이러케 한 자 자 판쪽 모는 한 그 베도 이 저 머야 끄치 저저 싹 씨아씨 씨아시가 올러올 정도먼 망니피 나오고 말자네요	아 맞아 그건 아까처럼 장하잖아 이렇게 한 자 자 판쪽 모는 한 그 벼도 이 저 뭐야 끝이 저 저 싹 씨앗이 씨앗이가 올라올  정도면 막잎이 나오고 말잖아요
그래잔 그 피라는 기 딴 머 그런 잡똥새기 이써요	그래 그 피라는 거 다른 뭐 그런 잡동사니가 있어요
그건 베보다 더 더 노문 그 인저 베 저 태글 뽀버 치워야 된다고	그건 벼보다 더 더 올라오면 그 인제 벼 저  뽑아 치워야 된다고
그럼 두 벌 매고 나서 이제 그 다메 세 버른 안 매고	그럼 두 벌 매고 나서 이제 그 다음에세 벌은 안 매고
안 매조 안 매조	안 매죠 안 매죠
그때 세 번째는 피가 피만 이러케 뽑꼬	그때 세 번째는 피가 피만 이렇게 뽑고
피만 뽑꼬 고럼	피만 뽑고 그럼
뽑꼬 그러네요	뽑고 그러네요
그러면 자여느로 그만 여무는거지 뭐	그러면 자연으로 그만 여무는거지 뭐
벼씨만 잘 됨 뭐	벼씨만 잘 되면 뭐
그럼 인제 짐 매고 나면 그 다메 인제 그 자라면 인제 베야 되자나요	그럼 이제 김을 매고나면 그 다음에 이제 그 자라면 이제 베야 되잖아요
언제쯤 벰니까	언제쯤 벱니까
여게가 그기 터를 처서 기 음녁 가만 이써봐 음녁 시월 시월 딸 비지	여기가 그게 터를쳐서 그 음력 가만 있어봐 음력 월 월 달 베지
여겐 시월	여기엔 월
시월 딸 정도요	월 달 정도요
시월 시월 초승 초승쯤 삐	월 월 초승 초승쯤 달 베 중순경 그럼 물도 물로 비는 거 물르 드른 까래나따 물른 마르먼 오늘 타 타천는데 뭐 중순경 그럼 물도 물로 베는 거 물로 들은 깔아놨다 물은 마르면 오늘 타 타쳤는데 뭐
타춘다구	타춘다고
타출하지 타추	타출하지 타추
타초한다구요	아 타작한다고요
갈 갈 춘짜 타 타작 타자칸다 하기도 하고 타조한다고	가을 가을 춘 자 타 타작 타작한다하기도 하고 타조한다고
또 어느 거는 타자기라고 타작	또 어는 거는 타작이라고 타작
그러면 인제 베를 베서	그러면 이제 벼를 베서
쪽 까러요 옌나레는	쪽 깔아요 옛날에는
베고 나서 모로 벰니까	베고 나서 뭐로 벱니까
나즈로 베지	낮으로 베지
나즈로요	아 낮으로요
나즈로 베는데 나즈로 베서 그냥 그냥 나두죠 이러케	낮으로 베는데 낮으로 베서 그냥 그녕 놔두죠 이렇게
그러치 이러케 하날 베가지고 맨 뒤 뒤짜락 쪽 까라	그렇지 이렇게 하나를 베가지고 맨 뒤뒤자락에 쪽 깔아
거 노네다가	그거 논에다가
쪼네 까라나 도따가	쪽 깔아놔 뒀다가
한 얼마나	한 얼마나
날 날씨가 한 일쭈일 째나 짠 그럼 마르자네요	날 날씨가 한 일 주일 째나 째면 그럼 마르잖아요
그 마르먼 가 무꺼요	그 마르면 가서 묶어요
담 요러케 테두리라고 요러케	다음 이렇게 테두리라고 이렇게
어느 정도 묵쑴니까	어느 정도 묶습니까
하여튼 머 대이꼬찐 안 하고 이러게 마쮀서 마쮀서 더 더 크 크게	하여튼 뭐  안 하고이렇게 맞쥐어서 맞쥐어서 더 더 크 크게
마쮀서 더 크게 네 네	아 맞쥐어서 더 크게 네 네
그러게 인제 에	그러게 인제 에
고러케 다는 고런 다는 먼 무슨 다니라고 하나요	그렇게 단은 그런 단은 뭔 무슨 단이라고하나요
페딴	볏단
그러먼 이게 쫌 단도 크기에 따라서	그러면 이게 쫌 단도 크기에 따라서
크 크게 하는 거는 그거는 그건 큰다니라 하지	크 그게 하는 거는 그거는 그건 큰 단이라하지
큰 단	아 큰 단
뭐 요 테딴 그래 인제 요러케 해가지곤	뭐 이 볏단 그래 이제 이렇게 해가지고
그럼 요게 테따니고 요정도 마쭌거 보다 쪼끔 더 크면 제일 킁거는	그럼 이게 볏단이고 이정도 맞쥔거 보다 조금 더 크면 제일 큰거는
킁거는 페딴	큰거는 볏단
중간정도는 하나요	중간정도는 하나요
저건 건 건 중간타이라 하지	저건 건 건 중간탄이라 하지
예저네 그러거 안 해요	예전에 그런거 안 해요
그저네 베 떠는 기게가 와루와루 달를 때그 이 알조	그전에 벼 터는 기계가 와룽와룽 달릴 때그 이거 알죠
네네네	네네네
발루 발붐 그에 전수 도시물로 우리가 동리 마드른 여기 가그넨 존소글 이거 인게두 옌날 발로 다 이래는 거요	발로 밟으면 그에 전수 도시물로 우리가 동네  여기  존속을 이거 이렇게 해도 옛날 발로 다 이렇는 거요
전수가 뭔가요	전수가 뭔가요
전수 전 전수라 통게를 애기는 통게	전수 전 전수란 통계를 매기는 통계
전체를 전체를	전체를 전체를
전수를	아 전수를
그래 그래 까라나따가 그 읻 거 건는다고 이제 베 베 베를 거드니까 거둬서 매가지고서는	그래 그렇게 깔아 놨다가 그 이 거 걷는다고 이제 벼 벼를 걷으니까 거둬서 매가지고서는
고 다메	그 다음에
다늘 다늘 인제 묵짜나요	단을 단을 이제 묶잖아요
무꺼가지고	묶어가지고
보통 이 테딴하고 큰 단 둘 두 가지만 쓰나요 중간 다는 업꼬요	보통 이 볏단하고 큰 단둘 두 가지만 쓰나요 중간 단은 없고요
업꼬 업찌	없고 없지
큰 단 쓰는 거는	큰 단 쓰는 거는
왜 쓰나요	왜 쓰나요
큰 다는 모냐머는 이래 크게 인제 무꺼 가지고 와 가지고 지베 가지고 와서 뜰 쩌게 그 모야 그 거들 쩌게 나문 걸 고섕시러우니까 크게 묵찌마는 대랑 이 요런 테딴 마이 해요	큰 단은 뭐냐면 이렇게 크게 이제 묶어 가지고 와 가지고 집에 가지고 와서 들 적에 그 뭐야 그 걷을적에 남은 걸 고생스러우니까 크게 묶지마는 대략 이 이런 테단 많이 해요
그래가지고 이제 저 드렌 찌게로만 저다가	그래가지고 이제 저 들엔 지게로만 지다가
그게 언 까라 나따가 테따늘 묵짜나요	그게 깔아 놨다가 볏단을 묶잖아요
무꺼서 언제 그 계속 놔두나요	묶어서 언제 그 계속 놔두나요
아니지 그래 그래 가존 지 그 단 말링게 아니요	아니지 그래 그래 가지고 그 단 말린 게 아니요
그램 그 다음 무네다 가래요	그럼 그 다음 문에다 갈아요
도라간디이	돌아간데
두렁가러 딱 사네가서 요 푸떠부론 벼 아무나 안 질께 아니요	딱 산에가서 이  벼 아무나 안 질게 아니요
가래 노쳐	가래를 놓치요
응 그 가래노코	응 그 가래 놓고
또 그르치 안 허머는 모탄 떠른 저다가 미리 저다가 집 오래떠래다가 지베다 말까다그가따놔요	또 그렇지 안 하며는 못한 떨은 져다가 미리 져다가 짚  짚에다 그 갔다놔요
가래 나요	가래 놔요
그러구 인저 그 기게가 그 터는 베 끼게가 집찜마다 다 업꺼든뇨	그러고 이제 그 기계가 그터는 벼 기계가 집집마다 다 없거든요
그거뚜 인제	그것도 이제
옌나레는 그런 기계 말고	옛날에는 그런 기계 말고
다서 째 여서 째어울러 서요	다섯 째 여섯 째어울러 서요
그래요	아 그래요
가 인제 마냐게	그게 이제 만약에
고 기계 이르미 모나가요	그 기계 이름이 뭔가요
그게 베 베떠는 기게지뭐 베떠는	그게 벼 벼 터는 기계지뭐 베 터는
와루 와루 하는 고 발로 발부면 막 또라가자네 이러케 그 와룽와룽	와룽와룽 하는 거 발로 밟으면 막 돌아가잖아 이렇게 그 와룽와룽
이르미 이씀니까	이름이 있습니까
바두이 베 따는 와롱기게 와롱기게	바둥이 벼 터는 와롱기계 와롱기계
와룽기계요 에	와롱기계요예
그 인제 두리 뜨자뇨 두리	그 이제 둘이 털잖아요 둘이
서서마리 두리 인저 그래 뜰 쩌는 오늘 이 집 함 뜰자네요	서 서 말이 둘이 인제 그래 털쩍에는 오늘 이 집 한 번 털잖아요
하루머이 멀 가마니 까 뜰머는 고 이튼날 저 지베 가 뜨는데 뜨 도라가먼서 이 뜰고 그래며는 모 그 모를 부친 지비 한 동네 마냑 이십 찝 하며는 다섣 찝씩 올라가지고 하나씩 사나요그걸 하루면 뭘 가마니 까서 털며는 그 이튿날 저 집에 가 터는데 돌아가면서 이 털고 그러면모 그 모를 부친 집이 한 동네 만약  집 하면 다섯 집씩 올라가지고 하나씩 사 놔요 그걸   혼저 혼저 사놀 피료 업짜네요 여러 여러찌비 사서 가 사무 사서 공동구녕 사거라 그래 하는거요	
혼저 혼저 사놀 피료 업짜네요 여러 여러찌비 사서 가 사무 사서 공동구녕 사거라 그래 하는거요	혼자 혼자 사 놓을 필요 없잖아요 여러 여러 집이 사서 가 사서 공동으로 사거라 그래하는 거에요
금 옌나레는 와롱기계 하기 저네 이러케 막 이러케	그럼 옛날에는 와롱기계 하기 전에 이렇게막 이렇게
그럼 이거 이거 거 그거지	그럼 이거 이거 거 그거지
그 그 뭐라고 고런 걸 뭐라고	그 그 뭐라고 그런 걸 뭐라고
그거는 훌치기	그거는 훌치기
훌치기요 훌치기 이 낭그리대짜네요 문디요 턱 때가지고 짜르륵 그 짜르륵 훌투니까	훌치기요 훌치기 이 나무로 됐잖아요  턱 대가지고 짜르륵 그 짜르륵 훑으니까
훌치기에 하주 훌치기 옌나레 하다 그 다메 와롱기곈가요	훌치기에 하죠 훌치기 옛날에 하다 그 다음에 와롱기곈가요
와롱기게요 우리 우리는 우리 훌치기는 우린 안 해쓰요	와롱기계요 우리 우리는 우리 훌치기는 우린 안 했어요
