dialect	standard
그러케서 노켜서 인제 그냥 다 소그미 노그마는 체에다 인제 그 무를 바타	그렇게 해서 녹여서 이제 그냥 다 소금이 녹으면 체에다 이제 그 물을 밭쳐
바타서 인제 항아리를 장또까네다 가따가 그 장 당으는 항아리가 이짜나	밭아서 이제 항아릴 장독간에다 갖다가 그 장 담그는 항아리가 있잖아
그르만 거기다가서는 항아리를 노쿠선 인제 장또카네다가 노쿠서는	그러면 거기다가서는 항아리를 놓고선 이제 장독간에다가 놓고서는
메주를 인제 띠엉거를 다 인제 그냥 다 이러케 깨끄시 인제 씨처 다 갈가내구	메주를 이제 띄운 거를 다 이제 그냥 이렇게 깨끗이 이제 씻어 다 갉아내고
인제 저기자나 시서리 남짜나 곰팡이 그 저기가 나야 메주가 그이 뜨는거야 이러케 새카마케	이제 저기잖아 시설이 남잖아 곰팡이 그 저기가 나야 메주가 뜨는 거야 이렇게 새까맣게
그러만 인제 그냥 무레다 그걸 다 따까서 바구니에다가 건져 놔따가 해뼈테다가 인제 좀 꺼덕꺼더커게 말려	그러면 이제 그냥 물에다 그걸 다 닦아서 바구니에다 건져 놨다가 햇볕에다가 이제 좀 꺼덕꺼덕하게 말려
그러케다가서는 장깐 타서 가따가서는 항아리에다가 부언 데다가서는 그 메 메주 말링거 그걸가따가 거기다 느치 뭐	그렇게 해다가서는 장간 타서 갔다가서는 항아리에다 부은 데다가서는 그 메 메주 말린 건그걸 갖다가 거기다 넣지 뭐
너쿠서는 숟뚜 두어덩어리 느쿠 대추도 느쿠 그냥 꼬추도 빨간 꼬추도 좀 느쿠	넣고서는 숯도 두어 덩어리 넣고 대추도 넣고 그냥 고추도 빨간 고추도 좀 넣고
그러케 해서 장을 당그는 거야	그렇게 해서 장을 담그는 거야
그러마는 그거이 인제 저기 그저네는 한달 되만 쪼린다고 옌날 할머이드른 그랜는데	그러면 그게 이제 저기 그전에는 한 달 되면 졸인다고 옛날 할머니들은 그랬는데
인전 당근지 한 이시보일 그저 한 이심뉴길 그러케 되마는 저기야 쪼려	이젠 담근지 한 이십오일 그저 한 이십육일 그렇게 되면 저기야 졸여
된장때이를 엔나레는 된장을 그거 된장땡이만 그저 건저서 인제 소금처서 인제 항아리에다저련는데	된장 덩이를 옛날에는 된장을 그거 된장 덩이만 그저 건져서 이제 소금 쳐서 이제 항아리에다절였는데
지그믄 그거뚜 내가 여기선 새봄 내떠래서 이동네서	지금은 그것도 내가 여기선 새 본을 냈더랬어 이 동네에서
인제 콩을 인제 신데 두리구 얼마구 살마	이제 콩을 이제 신데 둘이고 얼마고 삶아
살마서 그냥 지비서 그냥 저 절구에다 쿠쿡 쪄 그냥	삶아서 그냥 집에서 그냥 저 절구에다 쿡쿡 쪄 그냥
그냥 곱다너케 다 찌쿠 그냥 저기허게 인제 그냥 고게 그냥 뭐 지 찔쑤나 이야 힘들구 그르니까기냥 절구에다 그냥 찌어가지구	그냥 곱단하게 다 찧고 그냥 저기하게 이제 그냥 그게 그냥 뭐 지 찧을 수나 이야 힘들고 그러니까그냥 절구에 다 그냥 찧어가지고
그러케가지구서는 인제 된장때이 건질 때 가치 가치 버무려	그렇게 해가지고서는 이제 된장땡이 건질 때 같이 같이 버무려
그르껜 막뙨장이야 인제 막뙨장들 맨드러서 먹짜나	그러니까 막된장이야 이제 막된장들 만들어서 먹잖아
그러케선 그냥 거기다가 짭짜라게 소금치지 뭐 소그믈 너	그렇게 해선 그냥 거기다가 짭짤하게 소금 치지 뭐 소금물 넣어
너서 그냥 가치 버무려 그냥 거기 콩살믄거허구 된장때이 건진거하구	넣어서 그냥 같이 버무려 그냥 거기 콩 삶은 거하고 된장땡이 건진 거하고
그러케해서 다라이에다 다 건저서 노쿠 아주 그냥 다 주물러서 그러케서 그냥 버무려 곱따나케다 주물러 깨트려서	그렇게 해서 다라이에다 다 건져서 놓고 아주 그냥 다 주물러서 그렇게 해서 그냥 버무려곱단하게 다 주물러 깨트려서
옌날 할머이드른 그저 된장항아리 그냥 된장때이 건지구 소금 술술 뿌리구 그냥 이러케서 저려찌	옛날 할머니들은 그저 된장항아리 그냥 된장땡이 건지고 소금 술술 뿌리고 그냥 이렇게 해서절였지
인전 그냥 다라이에다 된장때이 건저서 콩 살믄 거 찌언 거허구 소금 너쿠 그러케서 버무려	이젠 그냥 대야에다 된장땡이 건져서 콩 삶은 거 찧은 거하고 소금 넣고 그렇게 해서 버무려
그러케해서 그리구 꼬추씨 꼬추씨 그런 거 가라다 좀 너어 얼크나라구	그렇게 해서 그리고 고추씨 고추씨 그런 거 갈아다 좀 넣어 얼큰하라구
꼬추씨좀 가라서 그냥 가따가서는 너타 그 꼬추씨가 조차나	고추씨 좀 갈아서 그냥 갖다가서는 넣다 그 고추씨가 좋잖아
그거좀 느쿠 그러커구 버무려 버무려서는 그러케서 된장항아리에 당꾸서는 그냥 꾹꾹 눌러서그러캐서 노쿠선	그거 좀 넣고 그렇게 하고 버무려 버무려서는 그렇게 해서 된장항아리에 담고서는 그냥 꾹꾹눌러서 그렇게 해서 놓구선
인제 오래 저린 건 내녀네 머꾸 먼저 저린 거 인제 머꾸 재장녀네 저린 건 오래 머꾸 오래 저린건 인제 내녀네 먹찌	이제 올해 절인 건 내년에 먹고 먼저 절인 거 이제 먹고 재작년에 절인 건 올해 먹고 올해절인 건 이제 내년에 먹지
근데 오래 저린 거뚜 그러케 해서 저려떠니 저기야 괜차나 그냥 막뙨장 청국장거치 청국뙨장거뜨라구 끄려머그니까	그런데 올해 절인 것도 그렇게 해서 절였더니 저기야 괜찮아 그냥 막된장 청국장 같이 청국된장같더라고 끓여 먹으니까
오래 핸 거 그러케해 저기 장 당으는거	올해 한 거 그렇게 해 저기 장 담그는 거
그러게 인제 우리 며누리가	그러게 이제 우리 며느리가
며누리가 접때도 오나 오나서 인제 아드라고 저 쌀 머 싱량 그런 거 가질러 와서 배추 뭐 김치그런 거	며느리가 저번 때도 와 와서 이제 아들하고 저 쌀 뭐 식량 그런 거 가지러 와서 배추 뭐 김치그런 거
우더리 좀 뜸허게 가 가뜨니 그래가지구서는 저 가질러 오나는데	우리들이 좀 뜸하게 가 갔더니 그래가지고서는 저 가지러 오는데
뭐야 그냥 저런 거 두부를 내가 해찌 국 오만 떠머글 거 업서서 두부를 해서	뭐야 그냥 저런 거 두부를 내가 햇지 국 오만면 떠먹을 거 없어서 두부를 햇어
저 바단물 떠다가 놔따가	저 바닷물 떠다가 놧다가
바단물 떠다놔따가서는 콩을 쪼끔 당가따가 두부를 인전 두부도 그저네 그냥 소테다가 허구 그러껜멩일가튼 때 여럳 머글 땐 소테다 허구	바닷물 떠다놨다가서는 콩을 조금 담갔다가 두부를 이제 두부도 그 전에 그냥 솥에나가 하고그러니까 명일 같은 때 여럿 먹을 땐 솥에다 하고
우리끼리 머글 땐 그냥 밥통에다 해두 돼 까쓰에 해두 돼 쪼끔씩 허는 건	우리끼리 먹을 땐 그냥 밥통에다 해도 돼 가스에 해도 돼 조금씩 하는 건
그러케서 순두부를 맨드러 놔뜨니 저기 어므니 이거 여기 저 인천 가서 내가 해머거두 되나되나요 그래 그래서	그렇게 해서 순두부를 만들어 놧더니 저기 어머니 이거 여기 저 인천 가서 내가 해먹어도되나 되나요 그래 그래서
해머거두 되지 그럼 내가 짠물 기러다논 거 끄려서 그러케 해서 음료수뼝에다가 하나 가지구가서	해먹어도 되지 그럼 내가 짠물 길어다놓은 거 끓여서 그렇게 해서 음료수병에다가 하나 가지구가서
콩 가주구 가서 그러케 해서 허마는 밥통에다 끄려서 해두 까쓰에 끄려서 해두 되구 그러니깐  해두 된다 내가 그랜 그러니깐	콩 가지고 가서 그렇게 해서 하면 밥통에다 끓여서 가스에 끓여서 해도 되고 그러니깐 해도된다 내가 그랜 그러니깐
내가 한번 해봐야지요 그런 그래드라구	내가 한 번 해봐야지요 그런 그러더라고
그래서 저기 해라 뭐 어려울 꺼 인냐 콩 당가따가 다 부른대먀 믹써에다 가라서 주머이에다짜서 메뻔 짜지 그건 아주 말간 무리 나드락 콩 두부허는 건	그래서 저기 해라 뭐 어려울 거 잇냐 콩 담갓다가 다 불은 다음에 믹서에다 갈아서 주머니에다짜서 몇 번 짜지 그건 아주 말간 물이 나도록 콩 두부하는 건
그러케서 짜서 소테다가 끄려	그렇게 해서 짜서 솥에다가 끓여
끄려가지구서는 우루루 간데 끄려서 끄르마는 좀 놔둬따가 그르마는 이제 혼니부리 짜가져	끓여가지고서는 우루루 가운데 끓여서 끓으면 좀 놔둿다가 그러면 이제 홑이불이 작아져
이러케 두꺼께 아주 짜가지먼 고거 가서 요러케 허마넌 아주	이렇게 두껍게 아주 작아지면 그거 가서 이렇게 하면 아주
두껍따 허는 혼니불 이라구 그거 요러케 지버져 그러먼 그거 건져내구	두껍다 하는 홑이불 이라고 그거 이렇게 집어져 그러면 그거 건져내구
거기다가 인제 바단물 짠물 기러온 거를	거기다가 이제 바닷물 짠물 길어온 거를
한물 한번 끄려따가서는 끄린거를 거기따가서는 이러케 가늘 주는 거야 그게 간준다 그래	한 물 한 번 끓였다가서는 끓인 거를 거기에다가서는 이렇게 간을 주는 거야 그게 간준다그래
사발에다가 두리 되든지 세시 되든지 인제 거기다가 인제 그 콩물 끄런 데다가 줘	사발에다가 둘이 되든지 셋이 되든지 이제 거기다가 이제 그 콩물 끓은 데다가 줘
그러마는 한번 주마는 그냥 그냥 고대로 이렇게 그냥 물대루 두구 뽀얀 게 그냥 이서	그러면 한 번 주면 그냥 그냥 그대로 이렇게 그냥 물대로 두고 뽀얀 게 그냥 잇어
그리구 또 두번째 또 주마는 망울망울해져	그리고 또 두 번째 또 주면 망울망울해져
그걸 덴 간을 덴통 주마는 두부가 안 나요 안 당거 안돼	그걸 된 간을 된통 주면 두부가 안 나요 안 담거 안돼
그냥 그걸 또 두번째 두만 이러케 망울망울허게 인제 돼	그냥 그걸 또 두번째 두면 이렇게 망울망울하게 이제 돼
그럼 또 세번째 또 또 줘 인제 그 간수를	그러면 또 세 번째 또 또 줘 이제 그 간수를
그러먼 그쪼게는 그냥 이러케 덩어리가 지게 엉겨	그러면 그 쪽에는 그냥 이렇게 덩어리가 지게 엉겨
세번 줘서도 또 들 들인제 가늘 뜨게 주니까	세 번 줘서도 또 들 들이제 간을 뜨게 주니까
뜨게 줘야 두부두 마니 나구 두부가 말랑말랑헌 게 마시찌	뜨게 줘야 두부도 많이 나고 두부가 말랑말랑한 게 맛있지
대버네 그냥 저기허구 그리마는 우리 여기 삼춘 말투로 우리	대번에 그냥 저기하고 그러면 우리 여기 삼촌 말투로 우리
저 지년어머이 허는 두부는 저 벽똘두부라구 딴따나다구 인제 그르지	저 진현 어머니 하는 두부는 저 벽돌두부라고 딴딴하다고 이제 그러지
형수가 허는 건 말랑말랑헌데 그냥 우리 지년어머니가 허는 건 벽똘두부야 벽똘두부야 그냥 그래	형수가 하는 건 말랑말랑한데 그냥 우리 진현어머니가 하는 건 벽돌두부야 벽돌두부야 그냥그래
그러케 해 그냥 그러케 해서 또 세번 주고도 가니 그냥 이러케 눌루게 또 안되구 좀 멍술멍술허만가늘 쪼끔 더줘	그렇게 해 그냥 그렇게 해서 또 세 번 주고도 간이 그냥 이렇게 부르게 또 안 되고 좀 멍술멍술하면간을 조금 더 줘
그러만 인제 눌루게 돼 그러만 걍 노라케 그냥 그 저거가 뭐야 무리 촌무리 생겨	그러면 이제 눌르게 돼 그러면 그냥 노랗게 그냥 그 저거가 뭐야 물이 촛물이 생겨
그러만 그걸 좀 질루 그러커구 보재기 피구 그러커구서는 또 눌러서 머글래만 모루 해서 머꾸또 순두부 더러 퍼노쿠	그러면 그걸 좀 질로 그렇게 하고 보자기 피고 그렇게 하고서는 또 눌러서 먹으려면 모로해서 먹고 또 순두부 더 퍼놓고
그러커구 두부두 해머꾸  말랑말랑해	그렇게 하고 두부도 해먹고  말랑말랑해
소굼 인제 간수라 그러자나 간수	소금 이제 간수라 그러잖아 간수
그거는 소굼짤래기를 가따가 놔두마는 인제 여기다가 인제 소굼짤래기를 올려놔	그거는 소금 자루를 갖다가 놔두면 이제 여기다가 이제 소금잘래기를 올려 놔
그리구서는 요기다가서는 인제 그르슬 놔두만 그 소그미 그거이 인제 노가서 여기에 간수가떠러지는 거야 그러마는	그리고선 여기다가서는 이제 그릇을 놔 두면 그 소금이 그게 이제 녹아서 여기에 간수가 떨어지는 거야 그러면
그걸루다가서는 그걸 병에다가 다마놔따가서는	그걸로다가선 그걸 병에다 담아놨다가서는
그걸루 인제 두부허는 거야 근데 그걸로다허마는 인제 되긴 허는데 좀	그걸로 이제 두부하는 거야 그런데 그걸로 하면 이제 되긴 하는데 그것도 좀
그것도 인제 그냥 저기허게 아주 짜게 그냥 서서히 허마는 괜차는데	그것도 이제 그냥 저기하게 아주 짜게 그냥 서서히 하면 괜찮은데
된 가늘 질러서 허만 두부가 딴따나고 마시 업써	된 간을 질러서 하면 두부가 딴딴하고 맛이 없어
우리는 그냥 흐니 바단무를 마니 떠다 끄려노코 해 인제도 저기도 끄려서 다마노쿠	우리는 그냥 흔히 바닷물을 많이 떠다 끓여놓고 해 이제도 저기도 끓여서 담아놓고
저 음료수뼝 그런데다 다마노쿠 이런 병에다가서는 다마노쿠 그러커구 두부도 그러케 해서 머꾸그러지 뭐	저 음료수병 그런 데다 담아놓고 이런 병에다가서는 담아놓고 그렇게 하고 두부도 그렇게해서 먹고 그러지 뭐
아까 된장은 만드션는데 고추장 만드는 건 말쓰믈 안해주션는데	아까 된장은 만드셨는데 고추장 만드는 건 말씀을 안해주셨는데
꼬추장은  꼬추장은 또 꼬추장은 인제 찹쌀꼬추장을 당을랴마는 멥쌀 찹싸를 차 찹쌀만바다두 새기구	고추장은  고추장은 또 고추장은 이제 찹쌀고추장을 담그려면 멥쌀 찹쌀을 차 찹쌀만빻아다가도 삭히고
