dialect	standard
푸래가주 이런 재 그런 빨래 두드리러닝 기	예 풀 해가지고 이런 이제 그런 빨래 두드리는 거
이 돌맹이를 그때 또느로 그걸로 그때 삼처눠닝가 온 머 얼매가 그래 주고사써요	이 또 돌맹이를 그때 돈으로 그걸로 그때 삼천 원인가 원 뭐 얼마인가그렇게 주고 샀어요
그래 주구 사고	그렇게 주고 사고
이재 머 나 아수웅 거	뭐 나 아쉬운 거
그러기 인재 이렁 거 쪼꼼썩 인재 그냥 그렁 거 사 그냥 사고	그릇이 이제 이런 거 조금씩 이제 그냥 그런 거 사 그냥 사고
그래 고 도느루 고래고래 사써요	그래 그 돈으로 그그렇게 그렇게 샀어요
소곰도 사서 장도 당꼬 머	소금도 사서 장도 담고 뭐
어트개 이르캐 하다 보니깨	어떻게 이렇게 하다 보니까
인재 노니 좀 이쓰니깨 농사를 지차나요	논이 좀 있으니까 농사를 짓잖아요
인재 농사 지닝깨 기냥 그 농사 징 걸로 인재 그래캐 머꼬	농사 지니까 이제그냥 그 농사 지은 걸로 그렇게 먹고
그래 사라찌요	그래 살았지요
머 머가 이써요	뭐 뭐가 있어요
피라내 기냥 다 태우구 아무 거뚜 움쓰닝까	피란에 그냥 다 태우고 아무 것도없으니까
그냥 인재 도니 엄쓰닝깨	그냥 이제 돈이 없으니까
근대 이마눤 고골로 기냥 머 요고쪼고 사닝깨 줌 그래두 사거떠라구요 기냥	그런데 이만 원 그걸로 그냥 뭐 이것저것 사니까 좀 그래도 사겠더라고요 그냥
허허허	허허허 예
그래 가주구 그래 기냥 사라찌요	그래 가지고 그렇게 그냥 살았지요
그리고 나서는 처째 처다이는 느깨 난 세미니요 그럼	그리고 나서는 첫째첫 아이는 늦게 난 셈이네요 그러면
스물느이애 나 이 양반 구닌 가따 와 가주	스물넷에 나 이 양반 군인 갔다와 가지고
열려더래 와 가주구	열여덟에 와 가지고
이 양반 스물라나구 저넌 열려더래 와꺼더뇨	이 양반 스물하나고 저는 열여덟에 왔거든요
그린대 인재 이 양반 구닝 가따 와서 스물네새 나써요	그런데 이 양반 군인갔다 와서 스물넷에 낳았어요
스물네새 나코 두째넌 수물다 저넌 스물 다서시구	스물넷에 낳고 둘째는 스물다 저는 스물다섯이고
이 양바넌 인재 그때 처다럴 스물일고배 나찌요	이 양반은 이제 그때 첫 아이를 스물일곱에 낳았지요
세사럴 더 잡싸쓰닝깨	세 살을 더 잡쉈으니까
스무릴고배 나꼬	스물일곱에 낳고
스물 여더래 와서 나코	스물여덟에 와서 낳고
저넌 스물 다서새 나코 그래찌요	저는 스물다섯에 낳고 그랬지요
허허허	허허허
두째럴	둘째를
그때는 입떧 아나셔써요	그때는 입덧 안 하셨어요
왜 아내요	왜 안 해요
입떠시 해찌요	입덧을 했지요
고래 저 안진때기라구 저기 가능대 그그 지금두 생가기 나요	그래 저 앉은댁이라고 저기 가는데 그거 지금도 생각이 나요
거기럴 인재 우리 시어먼님마고	거기를 우리 시어머님하고
저 와서 두 달마내 시아번님 도라가시고	저 와서 두 달만에 시아버님 돌아가시고
이 양바나고 스이가	이 양반하고 셋이
지금두 기엉려기 나자나요	지금도 기억이 나잖아요
하두 고생얼 해 가주	너무 고생을 해가지고
입떠설 해찌마넌	이 입덧을 했지만
그슨 인재 그때 콩바또 매고 머 그렁 거 하루 인재 거길 드러가써써요	그것은이제 그때 콩밭도 매고 뭐 그런 거 하러 이제 거기를 들어갔었어요
근대 그 감자럴 어째 머거써요	그런데 그 감자를 어째 먹었어요
감자럴 이재 어찌 그기 좀	감자를 그게 좀
머럴	뭐를
아니여 지금 교순니마고 대화 햐	아니야 지금 교수님하고 대화 해
아이 여 교순니마고 대화한다니깨	아이 여 고수님하고 대화한다니까
허 경노당이여	허 경로당이야
얘기해두 대유	얘기해도 돼요
그래서 인재 우리가 인재 세시꾸 인재 거길 가써요	그래서 우리가 셋이 거길 갔어요
간넌대	갔는데
그때 멀 점 머거쓰먼 시푸드라고요	그때 뭘 좀 먹었으면 싶더라고요
머가 머글깨 웁써요	뭐가 먹을 게 없어요
밥 밥 쭘 머꼬 가쓰먼 시푼대두	밥 밥 좀 먹고 갔으면 싶은데도
우째 밥뚜 또 머꾸 또 그리코	어째 밥도 또 먹고 또 그렇고
그래가주구서루 간넌대 감자럴 머꼬 간넌대	그래가지고서 갔는데 감자를 먹고갔는데
감자가 도캐떵가	감자가 독했는가
아주 막 거서 토핸넌대	아주 막 거기서 토했는데
진짜 머 똥부까지 다 토해 가주구서루	진짜 뭐 똥물까지 다 토해 가지고서
마 기냥 사라미 히미 업써 가주구 막 쓰러질 찌경이더라고요	막 그냥 사람이힘이 없어 가지고 막 쓰러질 지경이더라고요
그래 가주구 그래 거기서	그래 가지고 그래서 거기서
그래 그르캐 하후 인재 와써요 그냥	그래 그렇게 하고 이제 왔어요 그냥
어트개 그르캐 인재 오루 머	어떻게 그렇게 이제 오고 뭐
그 머꾸 수웅 거야 마랄 쑤가 업써찌요 머	그 먹고 싶은 거야 뭐 말할 수가없었지요 뭐
그렁 거야	그런 거야
그대 그때 당신 암만 머꾸 시버두 웁써서두 몬머꾸	글쎄 그때 당시는 아무리먹고 싶어도 없어서도 못 먹고
쯛 그릳 그르캐 사라찌요	쯧 그렇 그렇게 살았지요
입떠타넌 대야 머	입덧하는 데야 뭐
허허허	허허허
재 다 머 그르치	이제 다 뭐 그렇지
줌 재 나중애 이르캐 살다 보닝깨	좀 이제 나중에 이렇게 살다 보니까
또 차차 쭘 나사지구 해서 인재 내가 저 사머끼도 하구 인재 그래찌요	또 차차 좀 나아지고 해서 이제 내가 저 사 먹기도 하고 그랬지요
쫌 허	좀 허
그때가 제일 애머거써요	그때가 제일 애먹었어요
귿 그때 젤 애럴 머꾸	그 그때 제일 애를 먹고
우리 인재 섿째 우리 세째 머수마 이써서는 가넌 어째 또 캐 고기가 머꼬숩때요	우리 이제 셋째 우리 셋째 머슴애 있어서는 걔는 어째 또 크렇게 고기가 먹고 싶대요
그래서 인재 옌나래 왜 이기 저 픽 피뿍 피꾹 장사라고 댕기써요	그래 이제 옛날에 왜 이렇게 저 피 핏국 핏국 장사라고 다녔어요
이래 깡 깡통얼 이르캐 찌다나개 만드러 가주구	이렇게 깡 깡통을 이렇게기다랗게 만들어 가지고
이래 가주구서	이래 가지고서
거기다 꽁지다 끼 가주구 이걷 쩌걷 인재 이르캐 끼 가주구서	거기에다 꼬리에다 끼어 가지고 이것 저것 이제 이렇게 끼어 가지고서
거기다 이르캐	거기다 이렇게
꽁지 끼서 고고 하나애다가 이르캐 싸럴 요마난대다가 하낙썩 바다써요	꼬리끼어서 그거 하나에다가 이렇게 쌀을 요만한 데다가 하나씩 받았어요
고 하나 꽁지 낑 거만 하나 하먼	그 하나 꼬리 끼운 것만 하나 하면
그래서 인재 고거럴 싸럴 인재 내가 우리 어먼님떠러	그래서 이제 그거를 쌀  을 이제 내가 우리 어머님더러
어먼님 저기 저 픽 픽꾹 끄리멍넌 장사 완넌대	어머님 저기 저 피 핏국 끓여 먹는 장사가 왔는데
어먼님 저거 쫌 사 가주 머그먼 조캐써요	어머님 저거 좀 사 가지고 먹으면좋겠어요
이라니깨	이러니까
그쌔 요런 싸럴 요마낭 종고래기다가 주구	글쎄 요런 쌀을 요만한 종그래기에다가 주고
우리 어먼니미 사떠요	우리 어머님이 샀어요
그라넌대 얼마나 머꾸 수운지 그냥 그 양은소태다가 인재	그랬는데 얼마나 먹고 싶은지 그냥 그 양은솥에다가 이제
양언소설 산넌대	양은솥을 샀는데
양언	양은
고기다 얼매라 얼매럴 머꾸 수버떤지	거기다 얼마나 얼마나 먹고 싶었던지
막 스르륵 끄능 거럴 그거럴 머거써요	막 스르르 끓는 것을 그것을 먹었어요
그냥 하두 머꾸 시버 가주구	그냥 하도 먹고 싶어 가지고
그래서 그걸 머거떠니마넌 다시넌 몬머꺼떠요	그래서 그걸 먹었더니만 다시는 못 먹겠어요
막 고거 물리 가주구	막 그거 물려 가지고
아이구 그래 인재 울 그르캐 두 버널 앨 머꾸	아이구 그래 이제 그렇게 두번을 애를 먹고
그 디루넌 머 별로 그르캐 애암머꼬 그냥 애더럴 그래 키워써요	그 뒤로는 뭐별로 그렇게 애 안 먹고 그냥 애들을 그렇게 키웠어요
허허	허허
재 그 입떠시라능 개 아무래도 다 이찌요	이제 그 입덧이라는 게 아무래도다 있지요
그거넌 이찌만 그래두 아덜 두럴 그르캐 애럴 머거써요	그것은 있지만 그래도애들 둘을 그렇게 애를 먹었어요
그라고 그냥 쯛 이떠서넌 다 하고 살지요	그리고 그냥 쯧 입덧은 다 하고 살지요
그리구 나서 인재 애를 나차나요	그리고 애를 낳잖아요
요샌 다 병워내 가서 난는대	요새는 다 병원네 가서 낳는데
옌나래는 지배서 나짜나요	옛날에는 집에서 낳았잖아요
지배서 나찌요	집에서 낳았지요
금 누가 도와 주셔써요	그럼 누가 도와 주셨어요
우리 할머니가	우리 할머니까
우리 시어머니	우리 시어머니
처다 날 때넌 말도 모타개 애머거찌요	첫 아이 낳을 때는 말도 못하게 애를먹었지요
아주 그쌔	아주 글쎄
긍개 스물느이애 그래 난는대	그러니까 스물넷에 그래 낳았는데
처다 날 때너 진짜 머 마리라고 하먼 말도 모타지요 기냥	첫 아이를 낳을때는 진짜 뭐 말이라고 하면 말도 못 하지요 그냥
이긷 피라니닝깨 인재 돌맹이 따듬또기 어딛써요	피란이니까 이제 돌맹이 다듬잇돌이 어디 있어요
요마난 삐따칸 요론 납짜칸 따듬도기다가 거기다가 뚜디리 이번넌대	요만한 삐딱뚜름한 요런 납작한 다듬잇돌에다가 거기에다가 두드려 입었는데
그거럴 부짜꼬 하글 쓰구 아글 쓰구 해 가주구는	그것을 붙잡고 악을 쓰고악을 쓰고 해 가지고는
우리 어먼니미 이 양반떠러 니가 줌 디 끄러나라 디애서	우리 어머님이 이양반더러 네가 좀 이렇게 끌어 안아라 뒤에서
이라드라고요	이러더라고요
그래서 인재 그라 끄라아나썬넌대	그래서 이제 끌어 끌어안았었는데
그거뚜 실쿠 아무거뚜 시러요	그것도 싫고 아무 것도 싫어요
내가 주꺼쓰닝깨 머 다 그냥	내가 죽겠으니까 뭐 다 그냥
개 그건만 막 이래 디루 부짜꾸 주거라구 히	그래 그것만 막 이렇게 뒤로 붙잡고 죽어라 하고 히
아이구 그 생가걸 하먼 지금두 그냥 머 그 일리리 다 모타지요	아이고 그 생각을 하면 지금도 그냥 뭐 그 일일이 다 못하지요
그냥 처다넌 그르캐 애럴 머꾸 나떠요 그	그냥 첫 아이는 그렇게 애를 먹고낳았어요 그
아유 생가캐보먼 머 피라내 머 이써요	아유 생각해 보면 뭐 피란에 뭐 있어요
따듬독뚜 웁찌 아무거뚜 움쓰닝까	다듬잇돌도 없지 아무 것도 없으니까
돌매이가 요마난 그 납쪼캉 기 요마항 기 이떠라고요	돌맹이가 요만한 납작한 게 요만한 게 있더라고요
고골 노코서 그냥 빨래럴 인재 푸래 가주구 뚜디리가주	그걸 놓고서 그냥 빨래를 풀 해 가지고 두드려 가지고
그러면	그러면
아휴 그래 제가 와 가주구 인재 그르캐 사느닝깨	아휴 그래 제가 와 가지고 그렇게 사니까
인재 돈 이마눠느로 따듬똑뚜 사개꾸	돈 이만 원으로 다듬잇돌도 사겠고
강우리두 사개꼬 머	광주리도 사겠고 뭐
이 숙깔도 인재 좀 사개꼬 머	이 숟가락도 이제 좀 사겠고 뭐
저르캐 장 담는대 소굼도 쭘 사 가주구 인재 줌 구거렁 거뚜 하거꾸	저렇게장 담그는데 소금도 좀 사 가지고 이제 좀 그런 것도 하겠고
이마느로 이걷 쩌걷 쪼꼼 하거떠라고요	이만 원으로 이것 저것 조금 하겠더라고요
개선 이르캐 해 가주구 인재 살구	그래서 이렇게 해 가지고 살고
인재 머 농살 지닝깨 인재 머 아수웅 거넌 별루 우꼬	이제 뭐 농사를 지니까 이제 뭐 아쉬운 것은 별로 없고
그래 인재 이 양바니 또 인재 가 가주구	그래 이제 이 양반이 또 이제 가 가지고
피라내 깨진 이 소시 깨저뜨라고요	피란에 깨진 이 솥이 깨졌더라고요
폭타내 마자 가주	폭탄에 맞아 가지고
게 그거럴 밀까루루 이르캐 아주까리라구 이짜나요	그래 그것을 밀가루로 이렇게 아주까리라고 있잖아요
아주까리 그거럴	아주까리 그것을
명 씨 명 요래 발라 가주 명씨하고요	목화 씨 목화 이렇게 발라 가지고 목화씨하고요
고 명하구 아주까리하고 가루 좀 쪼꼼썩 꼭꼭 찌 가주구서	그 목화하고 아주까리하고 가루 좀 조금씩 콕콕 찧어 가지고서
그걸루 솓 깨진댈 발르머뇨 한 여르른 가요	그걸로 솥 깨진 데를 바르면요 한열흘은 가요
여를써건	열흘씩은
근대 인재 고래 가주구 바다 먹따가	근데 그래 가지고 받아 먹다가
나중애 그 소때우는 사라미 와 가주구 그래 그걸루 때와 가주구	나중에 그 솥때우는 사람이 와 가지고 그래 그걸로 대워 가지고
그르캐 살다가	예 그렇게 살다가
우리 세째 성이 일번 사라써요	우리 셋째 형님이 일본에서 살았어요
일본서 사라썬는대	일본에서 살았었는데
그래 인재 일번 인넌 성이 나와 가주구	그래 이제 일본에 있는 형님이 나와가지고
쯛 좀 오설 좀 가저와 가주구	쯧 좀 옷을 좀 가져 와 가지고
애들 오뚜 좀 인재 이캐 이피닝깨 좀 좀 그걸로 쪼꿈 나뜨라고요 좀	애들 옷도 좀 이제 입히니까 좀 좀 그걸로 조금 낫더라고요 좀
그래서 인재 아들 오뚜 그걸루 좀 이피고	그래서 이제 아이들 옷도 그걸로 좀입히고
돈도 쪼꿈 줘서 그냥 이거 쪼꿈 좀 사구	돈도 조금 줘서 그냥 이것 조금 좀사고
솓또 가마소설	솥도 가마솥을
세죽 끄리넌 가마솓	쇠죽 끓이는 가마솥
그거럴 인재 또 하나 사 주더라고요	그거를 이제 또 하나 사 주더라고요
그래 그걸루 또 사고	그래 그걸로 또 사고
