dialect	standard
날이 점드락 어디를 혼차 뽈뽈거리고 댕기냐	날이 저물도록 어디를 혼자 빨빨거리고 다니니
얼마나 가물었는가 뽐뿌새암이 반도 안 찼닥 해	얼마나 가물었는지 펌프로 물을 퍼 올려 긷는 우물이 반도 안 찼다고 해
뽕오대가 잘 돼서 술 담구기 딱 좋겄네유	오디가 잘 돼서 술 담그기 딱 좋겠네요
안경다리가 뿌대졌아	안경다리가 부러졌어
덜 마른 오징어는 뿌더해사 꽈 먹으모 맛있다라	덜 마른 오징어는 뿌둑해서 구워 먹으면 맛있더라
뿌릉지로 살살 캐내라	뿌리를 살살 캐내라
옛날엔 그 뿌시레기돈두 읎었잖애요	옛날엔 그 잔돈도 없었잖아요
자덜 못했는가 새각시 얼굴이 어째 저러코롬 뿌시뿌시 안되았냐잉	자질 못했는지 새색시 얼굴이 어째서 저렇게 푸석푸석 안되었냐
밥이 너무 뿌실뿌실헝께 담부텀은 물을 쬐까 더 옇어라	밥이 너무 포슬포슬하니까 담부터는 물을 쪼금 더 넣어라
갈이 뿌역뿌역 나서 이릏게 큰 보리는 겨울이 눈 많이 오믄 다 얼어 죽어	갈에 쀼죽쀼죽 나서 이렇게 큰 보리는 겨울에 눈 많이 오면 다 얼어 죽어
쓸데없이 사람들 쌈을 뿌찌기지 말어	쓸데없이 사람들 쌈을 부추기지 마
황사 온 것맹이로 눈앞이 뿌허드라고	황사 온 것처럼 눈앞이 부옇더라고
일이 늦게 끝날 때는 버스로 놓칠 뿐도 했다	일이 늦게 끝날 때는 버스를 놓칠 뻔도 했다
아그가 뛰다 자빠져 갖고 다루가 뿐질라져 불었당께	아이가 뛰다 자빠져 갖고 다리가 부러져 버렸다니까
버드나무를 뿐카고 땡기믄 알매이는 알매이대로 요래 나옵니더	버드나무를 부러뜨리고 당기면 알맹이는 알맹이대로 요래 나옵니다
나무로 맹근 것이 뿔로 맹근 것보돔 안 낫겄냐	나무로 만든 것이 플라스틱으로 만든 것보다 낫지 않겠냐
마른 고사리넌 뿔구지 않고 국얼 낋이먼 안 되제	마른 고사리는 불리지 않고 국을 끓이면 안 되지
가실이 오긴 왔는강 벌써 북새가 뿔구무리합니더	가을이 오긴 왔는가 벌써 노을이 뿔그스레합니다
감물 들이믄 뿔끼디디한 광목이 되지유	감물 들이면 불그데데한 광목이 되지요
시장혀서 뿔나케 집이루 돌아왔지	시장해서 부리나케 집으로 돌아왔지
요중년에 몸무게가 마이 뿔었잖소	요사이 몸무게가 많이 불었잖소
이 아는 뿔덕농구이라 가 어렵은 거 물으머 모린다	이 아이는 아무것도 모르는 농사꾼이라 가지고 어려운 거 물으면 모른다
친구들이 생얼에 암것도 안 중께 뿔딱지가 쫌 나드라고	친구들이 생일에 아무것도 안 주니까 화딱지가 쫌 나더라고
멀 하다 들어오는데 얼굴이 그리 뿔뚜구리하노	멀 하다 들어오는데 얼굴이 그리 뿔그레하니
아기가 쪼까 킁께 뿔뿔 기어 댕기는구만	아기가 조금 크니까 빨빨 기어 다니는구먼
그 사람은 뿔툭골이 있어 탈이다	그 사람은 불뚝성이 있어 탈이다
뭔 일로 살림살이를 다 뿟고 그러요	뭔 일로 살림살이를 다 부수고 그래요
그 옷이 삐까리가 참 좋다야	그 옷이 빛깔이 참 좋다야
삐덜캐인데 모시 주모 안 된대이	비둘기한테 모이 주면 안 된다
오새 삐들깨는 사람이 가도 안 날러간다	요새 비둘기는 사람이 가도 안 날아간다
삐딱가리매를 하고는 어딜 그리 댕기노	옆으로 비딱하게 탄 가르마를 하고는 어딜 그리 다니니
삐딱구두 신다가 발목때기를 삐끗혀 불었네	뾰족구두 신다가 발목을 삐끗해 버렸네
가는 삐떡허면 약속을 깬다	걔는 걸핏하면 약속을 깬다
저 시계가 좀 삐뚤렁하게 걸리지 않았나	저 시계가 좀 삐뚜름하게 걸리지 않았니
찬 데서 자모 입이 삐뜰어진다	찬 데서 자면 입이 삐뚤어진다
삐랑이 가파르이까네 산에 오릴 때 조심하이소	벼랑이 가파르니까 산에 오를 때 조심하세요
오랜만에 술을 먹었더니 삐리하다라	오랜만에 술을 먹었더니 얼근하더라
한꺼번에 안 오구 삐삣내기루 왔다 가니께 아무 것도 할 수가 웂드라구	한꺼번에 안 오구 띄엄띄엄 아무 때나 왔다 가니까 아무 것도 할 수가 없더라고
시뱅은 삐야리여도 금세 커 불어	지금은 병아리여도 금세 커
여름이라 땀이 삐적삐적 나구나	여름이라 땀이 삐질삐질 나는구나
저 집은 삐쭉하머 둘이 쌈을 해서 동네가 시끄럽다	저 집은 걸핏하면 둘이 싸움을 해서 동네가 시끄럽다
부모들은 그래도 아들 때민에 삐치잖소	부모들은 그래도 아이들 때문에 견디잖소
감재 끍을라 카머 삐태기가 있어야지	감자 긁으려 하면 삐딱하게 한쪽으로 닳은 숟가락이 있어야지
니는 하도 몰라서 삑다구가 다 뵈네	너는 하도 말라서 뼈다귀가 다 보이네
약속 다 했는디 엉뚱허게 삘기잖어	약속 다 했는데 엉뚱하게 퉁기잖아
철이는 땀을 삘삘 흘림시롱 멋을 헌다냐	철이는 땀을 뻘뻘 흘리면서 무엇을 한다니
참꽃이 참 삙어서 곱네예	참꽃이 참 빨개서 곱네요
삣삣내로 들락날락거리네	수시로 들락날락거리네
이짝에는 상치 씨를 삫지 말랑께	이쪽에는 상추 씨를 뿌리지 말라니까
요새는 사가 잘 안 보이더라	요새는 상어가 잘 안 보이더라
자는 어릴 때부터 사가닥질으 잘하더니 체조 선수가 됐잖소	쟤는 어릴 때부터 공중제비를 잘하더니 체조 선수가 됐잖소
이 그륵에따가 콩 물을 넣으믄 사개징께 니모가 되야	이 그릇에다가 콩 물을 넣으면 사각이 되니까 네모가 돼
나도 새댁 시절에 사관드리느라꼬 힘이 좀 들었다	나도 새댁 시절에 시집간 초반에 시어른에게 조석으로 문안드리느라고 힘이 좀 들었다
이거 덮는 사기복지는 어데 인	이거 덮는 사발 뚜껑은 어디 있니
사나놈들은 다 똑같소	사내놈들은 다 똑같소
사나자슥이 맨날 질질 짜기나 하고 되겠나	사내자식이 만날 질질 짜기나 하고 되겠니
걔는 사날좋아 몰루는 사람하구두 잘 지냐	걔는 넉살스러워 모르는 사람하고도 잘 지내
사닥대리가 뿌사지서 몬 쓴다	사닥다리가 부서져서 못 쓴다
사돈지를 씰라 카머 뭘 좀 알어야 쓰지	사돈끼리 주고받는 서한을 쓰려고 하면 뭘 좀 알아야 쓰지
사둔가리 때는 신랑이 말을 잘해야 분위기가 좋다라	결혼식 전에 사돈 간에 만나는 첫 모임 때는 신랑이 말을 잘해야 분위기가 좋더라
호미로 가아 풀을 매애 삐고 콩마 사라 놓는 기라	호미를 가지고 풀을 매 버리고 콩만 살려 놓는 거야
지가 진짜루 사램이먼 사램껍덕을 쓰고 그럴 수는 없는 거여	자기가 진짜로 사람이면 인두겁을 쓰고 그럴 수는 없는 거야
태풍에 사럽문이 다 망가지가 비 쪼매 근치모 손을 봐야제	태풍에 사립문이 다 망가져서 비 조금 그치면 손을 봐야지
슨상님께 사룰 말씸이 있십니다	선생님께 사뢸 말씀이 있습니다
에릴 때 못 사롸 줘서 그런 거 아니여	어릴 때 못 사랑해 줘서 그런 것 아니야
너는 백성들 사를 사람이여	너는 백성들 살릴 사람이야
낙자럴 맛나게 묵을라믄 폭 쌂지 말고 사르라니 쌂아야 써	낙지를 맛나게 먹으려면 푹 삶지 말고 심하지 아니하게 살짝 삶아야 해
가읅에는 콩을 가주고 사리를 마이 했지	가을에는 콩을 가지고 불에 그을려 먹는 것을 많이 했지
아부지는 화가 나서 밥상을 사리고 띠나갔다	아버지는 화가 나서 밥상을 내박치고 뛰어나갔다
사마우가 번지서 팔하고 손이 엉망이다	사마귀가 번져서 팔과 손이 엉망이다
동니 치상얼 사망다물로 헌닥 헝께 가서 잠 도와주쇼	동네 초상을 풍장을 하기 위해 돌더미 위에 시체를 올려 놓는 것으로 한다고 하니까 가서 좀 도와주세요
사매자락에 머가 묻었다	소맷자락에 뭐가 묻었다
야야 사모판에다 밥 채레 나와라	얘야 네모난 상에다 밥 차려 나와라
그이는 사무 지가 노는 날이만 오라고 햐	그이는 항상 제가 노는 날에만 오라고 해
국 퍼그로 사바리 멫 개 가온나	국 푸게 사발 몇 개 가져오너라
밥을 담었으민 사발떠깡을 덮어 놔야 되아	밥을 담았으면 사발의 뚜껑을 덮어 놔야 돼
사발뚜께로 덮어서 아릇목에 놔 둬	사발의 뚜껑으로 덮어서 아랫목에 놔 둬
밥이 많으니께 사발뚜베이에 덜어서 나눠 먹어라	밥이 많으니까 사발의 뚜껑에 덜어서 나눠 먹어라
정지에 가민 사발뚜에가 있을 겨	부엌에 가면 사발의 뚜껑이 있을 거야
사방디를 찾아 봐도 얼로 갔는지 모르겄네	사방 일대를 찾아 봐도 어디로 갔는지 모르겠네
저 못이서 자맥질얼 해구 사부랭이 잡구 했지	저 못에서 자맥질을 하구 새뱅이 잡고 했지
팔 쫌 사살 잡아라 아파 죽겠다	팔 좀 살살 잡아라 아파 죽겠다
사고로 아를 잃었으니 부모는 울매나 사심이 아프겠나	사고로 아이를 잃었으니 부모는 얼마나 가슴이 아프겠나
떡도 허고 밥도 시로 히서 사자맥이를 히야제	떡도 하고 밥도 새로 해서 저승사자를 막아 죽음을 피하게 하려는 의식을 해야지
사지주봉이 질게서 가한테 딱 좋다	모직으로 된 미군의 바지가 질겨서 걔한테 딱 좋다
식구는 사철하고 억척이어서 집안일을 혼차 다 햐	아내는 스스로 나서서 부지런히 처리하는 태도가 있고 억척이어서 집안일을 혼자 다 해
인자 봉해 놓고 사카몬 된다	이제 봉해 놓고 삭히면 된다
옆에 이사 온 집 아는 날 적부텀 사팔띠이라 카대	옆에 이사 온 집 아이는 날 적부터 사팔뜨기라고 하더라
누룩을 맨들 적이는 밀을 삭갈아서 반죽을 햐	누룩을 만들 적에는 밀을 맷돌로 껍질째 갈아서 반죽을 해
이 덥은데 산꼭대가리까지 올라갔다 아이가	이 더운데 산꼭대기까지 올라갔잖아
산꼭대이꺼지 올라갔다 온나	산꼭대기까지 올라갔다 오너라
저 저 산꼭디까지 가모 울 아부지 산소가 있어예	저기 저기 산꼭대기까지 가면 우리 아버지 산소가 있어요
전기도 안 들어오는디 이런 산꼴착에 어띃게 사램이 산다요	전기도 안 들어오는데 이런 산골짜기에 어찌 사람이 산대요
그러고서는 산내기 꽈서 전부 늘여 지붕을 덮잖여	그러고서는 새끼 꼬아서 전부 늘여 지붕을 덮잖아
산데베기에 올라가 고함 씨게 지르고 나민 속이 다 시원하다 아입니껴	산꼭대기에 올라서 고함 세게 지르고 나면 속이 다 시원하지 않습니까
산서 산돗이 내려와그네 밧에 못 들어오게 저치룩 헙주	산에서 산돼지가 내려와서 밭에 못 들어오게 저렇게 하지요
산마리에 올라가이 마을이 다 보이데	산마루에 올라가니 마을이 다 보이데
잇날에는 낭구하러 산만딩이도 넘어 당겼다	옛날에는 나무하러 산마루도 넘어 다녔다
팔월찜 지나모 저쭈 산에 온 천지에 산멀구 냄시가 진동을 해	팔월쯤 지나면 저쪽 산에 온 천지에 머루 냄새가 진동을 해
저 산모테이르 돌아가문 내 친구 집이 있아	저 산모퉁이를 돌아가면 내 친구 집이 있어
산모티를 동께네 마을이 비네	산모퉁이를 도니까 마을이 보이네
산볼이라 좋은 꿀얼 떠서 팔구 그래니까 불티같이 나가	산벌이라 좋은 꿀을 떠서 팔고 그러니까 불티같이 나가
저짜 산삐알에 산태가 나 가 거 있던 솔낭구가 홀티리 다 엄서짔다 아이가	저쪽 산비탈에 산태가 나 가지고 거 있던 소나무가 모조리 다 없어졌잖니
여그 산샘이 있어야	여기 산에 있는 샘이 있어
야야 고기 낄 산적꼬재이 하나 맨들어 온나	얘야 고기 꿸 꼬챙이 하나 만들어 오너라
내 비록 산중내기지만 니한테는 지 줄 생각이 없다	내 비록 산중에 사는 사람이지만 너한테는 져 줄 생각이 없다
산짐이 들먼 마당까정 갱물이 막 들옹께 물이 복숭뻬까지 차 불어	가장 고조에 이른 밀물이 들면 마당까지 바닷물이 막 들어오니까 물이 복숭아뼈까지 차 버려
방에 산징이가 그득하데예	방에 그리마가 가득하데요
장작을 깨기마 하마 우짜노 산칙해야제	장작을 패기만 하면 어쩌니 가지런히 쌓아 올려야지
밤에 산에 올라갔다가 살개이라도 만나모 우짤라고	밤에 산에 올라갔다가 살쾡이라도 만나면 어쩌려고
살개이가 벵아리 한 마리럴 채 갔다	솔개가 병아리 한 마리를 채어 갔다
나도 살고 한 개만 도	나도 살구 한 개만 줘
손가락 끝에 살꺼플이 벗거짔는지 아리 죽겠다	손가락 끝에 살가죽이 벗겨졌는지 아려 죽겠다
소리 난 디를 살망살망 찾아갔어	소리 난 데를 살금살금 찾아갔어
살맞아야 친구로 사구제	서로 생각이 같아 마음에 들어야 친구로 사귀지
좁은 도랑에 쌓인 흘은 살밧대로 끍어내라	좁은 도랑에 쌓인 흙은 손이 닿지 않는 도랑을 손보는 연장으로 긁어내라
지끔두 돌어가신 친정아부지께서 살어생즌에 하신 말씀들이 무뜩무뜩 떠올러요	지금도 돌아가신 친정아버지께서 살아생전에 하신 말씀들이 무뜩무뜩 떠올라요
내 국에는 와 고기 살찌미가 하나도 없노	내 국에는 왜 고기 살점이 하나도 없니
동숭네 살찐이는 구신겉이 잘 숨어	동생네 고양이는 귀신같이 잘 숨어
고기를 얼매나 삶아 났던지 살찜이 다 떨어지 뿠네	고기를 얼마나 삶아 놓았던지 살점이 다 떨어져 버렸네
살켕이느 범하고 비젓하게 생겼잖소	살쾡이는 범하고 비슷하게 생겼잖소
여게 나둔 살튀밥 니가 묵었나	여기 놔둔 쌀로 만든 튀밥 네가 먹었니
살튀밥 좀 내와 바라	쌀로 만든 튀밥 좀 내와 봐라
삼으 마커 삼가매터로 욂기자	삼을 말끔 삼굿이 있는 터로로 옮기자
삼거리질에서 외약쪽이로 돌먼 찾는 집이 바로 나와요	삼거리에서 왼쪽으로 돌면 찾는 집이 바로 나와요
삼곳에 삼 찌머 김이 마이 올러오니더	삼굿에 삼 찌면 김이 많이 올라옵니다
사람덜이 삼굿터에서 삼으 찌구 있든데요	사람들이 삼굿이 있는 터에서 삼을 찌고 있던데요
몸에 좋은 기니까네 한 번만 눈 딱 감고 삼기 삐리라	몸에 좋은 거니까 한 번만 눈 딱 감고 삼켜 버려라
삼날 태럴 갖다 태우데	아이를 낳은 지 사흘째 되는 날 태를 갖다 태우데
옆에 있는 삼바대기 빛깔이 곱어서 비기 좋다	옆에 있는 광주리에 사려 놓은 삼의 무더기 빛깔이 고와서 보기 좋다
